transaction_id,date,amount,transaction_type,transaction_duration_secs,is_recurring,location,device_id,merchant_id,channel,is_anomaly,is_weekend,day_of_week,hour_of_day,is_holiday,customer_age,amount_percentile,is_new_merchant,is_new_device,time_since_last_tx_secs,rolling_mean_3mo_amount,rolling_std_3mo_amount
3958,2023-03-25 10:17:52,103.5,credit,47,0,"Los Angeles, CA",device_B,merchant_075,online,0,1,5,10,0,33,0.9604,0,0,12244.0,45.88,23.2
3959,2023-03-26 01:07:02,74.1,debit,105,0,"San Francisco, CA",device_A,merchant_224,online,0,1,6,1,0,33,0.8784,0,0,53350.0,46.27,23.38
3960,2023-03-26 14:42:44,39.35,debit,113,0,Online,device_A,merchant_092,online,0,1,6,14,0,33,0.4578,0,0,48942.0,46.19,23.39
3961,2023-03-26 21:51:41,71.69,debit,8,0,Online,device_B,merchant_016,branch,0,1,6,21,0,33,0.864,0,0,25737.0,46.33,23.51
3962,2023-03-27 01:10:36,53.22,debit,18,0,"Los Angeles, CA",device_D,merchant_226,branch,0,0,0,1,0,33,0.693,0,0,11935.0,46.06,23.29
3963,2023-03-27 06:10:13,29.86,debit,108,0,Online,device_A,merchant_178,atm,0,0,0,6,0,33,0.267,0,0,17977.0,45.94,23.35
3964,2023-03-28 03:09:32,53.59,debit,84,0,"Los Angeles, CA",device_D,merchant_222,online,0,0,1,3,0,33,0.6964,0,0,75559.0,46.34,23.16
3965,2023-03-28 08:59:48,23.0,debit,151,0,"New York, NY",device_A,merchant_166,online,0,0,1,8,0,33,0.1352,0,0,21016.0,45.73,23.05
3966,2023-03-28 11:07:05,53.63,credit,65,1,"Los Angeles, CA",device_B,merchant_250,atm,0,0,1,11,0,33,0.697,0,0,7637.0,46.11,22.89
3967,2023-03-28 12:53:25,97.12,credit,109,0,"New York, NY",device_D,merchant_086,online,0,0,1,12,0,33,0.952,0,0,6380.0,46.82,23.47
3968,2023-03-29 10:18:55,61.03,credit,46,0,"Los Angeles, CA",device_A,merchant_133,branch,0,0,2,10,0,33,0.7804,0,0,77130.0,47.15,23.46
3969,2023-03-29 12:49:28,73.58,credit,66,0,"San Francisco, CA",device_A,merchant_137,online,0,0,2,12,0,33,0.875,0,0,9033.0,47.52,23.61
3970,2023-03-30 13:08:47,33.48,debit,80,0,"Los Angeles, CA",device_A,merchant_077,online,0,0,3,13,0,33,0.3404,0,0,87559.0,47.65,23.5
3971,2023-04-01 05:48:05,51.44,debit,150,0,"Los Angeles, CA",device_A,merchant_039,online,0,1,5,5,0,33,0.669,0,0,146358.0,47.99,23.33
3972,2023-04-01 11:03:04,57.34,debit,140,0,Online,device_C,merchant_087,online,0,1,5,11,0,33,0.7382,0,0,18899.0,48.18,23.33
3973,2023-04-01 14:08:15,34.72,credit,147,0,"San Francisco, CA",device_B,merchant_155,online,0,1,5,14,0,33,0.3674,0,0,11111.0,48.26,23.27
3974,2023-04-01 17:06:52,56.93,debit,150,0,Online,device_D,merchant_160,online,0,1,5,17,0,33,0.733,0,0,10717.0,48.02,23.05
3975,2023-04-02 02:48:20,50.77,credit,106,0,"Los Angeles, CA",device_A,merchant_064,online,0,1,6,2,0,33,0.6588,0,0,34888.0,48.24,22.98
3976,2023-04-04 05:43:12,57.25,debit,126,0,Online,device_B,merchant_223,online,0,0,1,5,0,33,0.7362,0,0,183292.0,48.61,22.85
3977,2023-04-04 07:17:37,24.17,credit,179,0,"San Francisco, CA",device_A,merchant_161,online,0,0,1,7,0,33,0.154,0,0,5665.0,47.84,22.49
3978,2023-04-05 12:46:26,76.56,debit,176,0,"Los Angeles, CA",device_D,merchant_106,branch,0,0,2,12,0,33,0.8906,0,0,106129.0,48.12,22.69
3979,2023-04-05 23:07:40,50.67,debit,145,0,"Los Angeles, CA",device_A,merchant_090,online,0,0,2,23,0,33,0.6564,0,0,37274.0,46.93,19.48
3980,2023-04-06 07:41:49,38.13,credit,13,0,"New York, NY",device_D,merchant_146,atm,0,0,3,7,0,33,0.435,0,0,30849.0,47.19,19.22
3981,2023-04-07 07:11:53,38.59,debit,28,0,"San Francisco, CA",device_A,merchant_204,branch,0,0,4,7,0,33,0.4446,0,0,84604.0,47.12,19.24
3982,2023-04-08 05:13:35,39.67,credit,123,0,"New York, NY",device_B,merchant_067,atm,0,1,5,5,0,33,0.4638,0,0,79302.0,46.98,19.25
3983,2023-04-09 03:16:57,26.72,debit,67,1,"San Francisco, CA",device_A,merchant_005,mobile,0,1,6,3,0,33,0.2034,0,0,79402.0,46.83,19.36
3984,2023-04-09 08:26:50,73.3,debit,5,0,"Los Angeles, CA",device_C,merchant_206,online,0,1,6,8,0,33,0.8738,0,0,18593.0,47.26,19.5
3985,2023-04-09 18:23:52,65.47,debit,100,0,Online,device_B,merchant_059,branch,0,1,6,18,0,33,0.8212,0,0,35822.0,47.15,19.37
3986,2023-04-10 06:23:19,67.71,debit,143,0,"New York, NY",device_B,merchant_239,mobile,0,0,0,6,0,33,0.8408,0,0,43167.0,47.34,19.49
3987,2023-04-10 19:54:35,86.19,debit,81,0,"New York, NY",device_B,merchant_076,branch,0,0,0,19,0,33,0.9302,0,0,48676.0,48.1,19.65
3988,2023-04-11 04:18:52,44.47,debit,44,0,"New York, NY",device_A,merchant_004,online,0,0,1,4,0,33,0.5604,0,0,30257.0,48.31,19.51
3989,2023-04-11 12:29:48,17.67,debit,119,0,"San Francisco, CA",device_A,merchant_248,online,0,0,1,12,0,33,0.052,0,0,29456.0,48.25,19.59
3990,2023-04-12 04:01:09,55.39,debit,46,0,"Los Angeles, CA",device_C,merchant_016,online,0,0,2,4,0,33,0.7162,0,0,55881.0,48.44,19.58
3991,2023-04-13 07:17:40,54.37,debit,157,0,"Los Angeles, CA",device_A,merchant_075,atm,0,0,3,7,0,33,0.704,0,0,98191.0,48.33,19.51
3992,2023-04-13 08:06:25,87.96,debit,68,0,"Los Angeles, CA",device_C,merchant_100,branch,0,0,3,8,0,33,0.9338,0,0,2925.0,48.93,19.88
3993,2023-04-14 08:02:44,69.48,credit,128,0,"New York, NY",device_B,merchant_230,online,0,0,4,8,0,33,0.85,0,0,86179.0,49.31,19.95
3994,2023-04-14 19:39:44,43.25,debit,49,0,"Los Angeles, CA",device_A,merchant_121,atm,0,0,4,19,0,33,0.5412,0,0,41820.0,49.51,19.79
3995,2023-04-15 09:22:26,37.63,debit,171,0,"New York, NY",device_B,merchant_176,atm,0,1,5,9,0,33,0.4258,0,0,49362.0,49.27,19.8
3996,2023-04-16 21:18:51,66.81,debit,102,0,"Los Angeles, CA",device_B,merchant_066,online,0,1,6,21,0,33,0.833,0,0,129385.0,49.18,19.7
3997,2023-04-17 11:04:39,10.72,debit,77,0,"Los Angeles, CA",device_B,merchant_205,branch,0,0,0,11,0,33,0.0048,0,0,49548.0,48.86,20.09
3998,2023-04-17 12:36:25,45.64,debit,20,0,Online,device_C,merchant_136,branch,0,0,0,12,0,33,0.5808,0,0,5506.0,48.38,19.63
3999,2023-04-18 01:24:28,64.9,credit,111,0,"New York, NY",device_A,merchant_172,online,0,0,1,1,0,33,0.8166,0,0,46083.0,48.76,19.62
4000,2023-04-18 07:05:31,38.07,credit,146,0,"Los Angeles, CA",device_D,merchant_021,atm,0,0,1,7,0,33,0.4342,0,0,20463.0,48.96,19.41
4001,2023-04-18 21:18:39,33.41,debit,177,0,"New York, NY",device_A,merchant_026,online,0,0,1,21,0,33,0.3388,0,0,51188.0,48.66,19.44
4002,2023-04-19 18:47:32,46.87,debit,115,0,Online,device_C,merchant_230,atm,0,0,2,18,0,33,0.5988,0,0,77333.0,48.75,19.41
4003,2023-04-19 21:06:01,79.42,credit,170,0,"Los Angeles, CA",device_A,merchant_163,mobile,0,0,2,21,0,33,0.9036,0,0,8309.0,49.29,19.58
4004,2023-04-24 22:45:05,50.68,debit,12,0,"Los Angeles, CA",device_A,merchant_143,branch,0,0,0,22,0,33,0.6568,0,0,437944.0,49.39,19.56
4005,2023-04-25 06:59:01,28.83,debit,79,0,"New York, NY",device_B,merchant_168,online,0,0,1,6,0,33,0.2478,0,0,29636.0,49.51,19.4
4006,2023-04-25 07:17:40,74.33,debit,119,0,"Los Angeles, CA",device_A,merchant_030,online,0,0,1,7,0,33,0.8798,0,0,1119.0,50.15,19.26
4007,2023-04-25 08:45:48,81.93,debit,36,0,"San Francisco, CA",device_D,merchant_066,online,0,0,1,8,0,33,0.9162,0,0,5288.0,50.58,19.53
4008,2023-04-25 17:02:00,27.01,credit,8,0,Online,device_A,merchant_080,atm,0,0,1,17,0,33,0.2084,0,0,29772.0,50.33,19.69
4009,2023-04-26 19:25:02,163.9,debit,28,0,"Los Angeles, CA",device_A,merchant_013,online,0,0,2,19,0,33,0.9862,0,0,94982.0,51.25,22.83
4010,2023-04-26 21:13:54,40.43,debit,116,1,"Los Angeles, CA",device_A,merchant_001,atm,0,0,2,21,0,33,0.4824,0,0,6532.0,50.99,22.82
4011,2023-04-27 04:15:14,64.99,debit,86,0,"Los Angeles, CA",device_A,merchant_171,online,0,0,3,4,0,33,0.8168,0,0,25280.0,51.1,22.86
4012,2023-04-27 16:26:07,58.19,credit,49,0,Online,device_B,merchant_156,online,0,0,3,16,0,33,0.7486,0,0,43853.0,50.9,22.72
4013,2023-04-27 18:04:39,28.53,credit,166,0,Online,device_B,merchant_129,online,0,0,3,18,0,33,0.241,0,0,5912.0,50.64,22.84
4014,2023-04-27 19:04:24,32.27,debit,80,0,"New York, NY",device_A,merchant_168,mobile,0,0,3,19,0,33,0.3168,0,0,3585.0,50.62,22.86
4015,2023-04-28 11:22:12,41.84,debit,5,0,"Los Angeles, CA",device_A,merchant_162,branch,0,0,4,11,0,33,0.512,0,0,58668.0,50.38,22.83
4016,2023-04-28 16:05:34,15.88,debit,46,0,"Los Angeles, CA",device_A,merchant_141,online,0,0,4,16,0,33,0.0318,0,0,17002.0,49.86,23.08
4017,2023-05-01 01:57:38,60.98,credit,98,0,"Los Angeles, CA",device_A,merchant_061,online,0,0,0,1,0,33,0.7798,0,0,208324.0,50.09,23.09
4018,2023-05-02 13:58:45,15.68,credit,102,1,"Los Angeles, CA",device_B,merchant_117,atm,0,0,1,13,0,33,0.0302,0,0,129667.0,50.01,23.18
4019,2023-05-03 14:01:32,40.75,debit,2,1,Online,device_C,merchant_066,online,0,0,2,14,0,33,0.489,0,0,86567.0,50.28,22.93
4020,2023-05-04 03:59:49,28.91,credit,25,0,"San Francisco, CA",device_C,merchant_123,atm,0,0,3,3,0,33,0.2494,0,0,50297.0,49.92,23.01
4021,2023-05-07 03:06:24,54.02,debit,1,0,"New York, NY",device_D,merchant_004,branch,0,1,6,3,0,33,0.6994,0,0,255995.0,49.95,23.01
4022,2023-05-07 18:32:20,13.44,debit,168,0,"New York, NY",device_C,merchant_217,atm,0,1,6,18,0,33,0.0148,0,0,55556.0,49.49,23.32
4023,2023-05-09 14:04:40,7250.96,debit,68,0,"Berlin, Germany",device_X3,merchant_226,atm,1,0,1,14,0,33,0.9914,0,1,156740.0,129.35,759.47
4024,2023-05-09 22:19:30,30.01,debit,69,0,"Los Angeles, CA",device_A,merchant_141,atm,0,0,1,22,0,33,0.27,0,0,29690.0,129.4,759.47
4025,2023-05-12 10:47:49,52.43,debit,16,1,"Los Angeles, CA",device_D,merchant_036,mobile,0,0,4,10,0,33,0.6824,0,0,217699.0,129.81,759.42
4026,2023-05-12 16:22:45,45.19,debit,18,0,"Los Angeles, CA",device_B,merchant_096,mobile,0,0,4,16,0,33,0.5724,0,0,20096.0,129.73,759.43
4027,2023-05-13 06:30:14,68.38,debit,107,0,Online,device_A,merchant_189,atm,0,1,5,6,0,33,0.8436,0,0,50849.0,129.67,759.43
4028,2023-05-13 12:00:41,42.69,debit,17,0,"Los Angeles, CA",device_B,merchant_186,online,0,1,5,12,0,33,0.531,0,0,19827.0,129.61,759.44
4029,2023-05-14 11:11:20,40.09,debit,125,0,"San Francisco, CA",device_D,merchant_085,online,0,1,6,11,0,33,0.4744,0,0,83439.0,129.84,759.41
4030,2023-05-14 23:44:36,23.67,debit,82,0,"San Francisco, CA",device_C,merchant_218,online,0,1,6,23,0,33,0.1458,0,0,45196.0,129.6,759.44
4031,2023-05-15 19:54:52,36.17,debit,4,0,"Los Angeles, CA",device_A,merchant_143,atm,0,0,0,19,0,33,0.397,0,0,72616.0,129.74,759.42
4032,2023-05-16 16:11:48,40.05,debit,115,0,"New York, NY",device_D,merchant_221,atm,0,0,1,16,0,33,0.473,0,0,73016.0,129.98,759.39
4033,2023-05-17 03:31:57,14.48,debit,95,0,"New York, NY",device_D,merchant_090,online,0,0,2,3,0,33,0.0206,0,0,40809.0,129.69,759.42
4034,2023-05-17 12:45:17,25.92,credit,95,0,"Los Angeles, CA",device_A,merchant_085,online,0,0,2,12,0,33,0.189,0,0,33200.0,129.49,759.45
4035,2023-05-18 06:24:48,50.99,credit,137,0,"San Francisco, CA",device_C,merchant_012,online,0,0,3,6,0,33,0.6616,0,0,63571.0,129.63,759.43
4036,2023-05-18 16:38:12,44.25,credit,31,0,"Los Angeles, CA",device_C,merchant_076,branch,0,0,3,16,0,33,0.5558,0,0,36804.0,129.56,759.44
4037,2023-05-19 02:42:09,35.64,debit,133,0,"New York, NY",device_A,merchant_069,atm,0,0,4,2,0,33,0.3846,0,0,36237.0,129.66,759.43
4038,2023-05-22 17:14:11,29.85,debit,16,0,"Los Angeles, CA",device_B,merchant_189,atm,0,0,0,17,0,33,0.2668,0,0,311522.0,129.52,759.45
4039,2023-05-23 02:31:08,16.92,debit,42,0,"Los Angeles, CA",device_A,merchant_042,online,0,0,1,2,0,33,0.0424,0,0,33417.0,129.35,759.47
4040,2023-05-23 22:38:15,13.63,debit,169,0,Online,device_B,merchant_218,atm,0,0,1,22,0,33,0.0156,0,0,72427.0,129.11,759.5
4041,2023-05-25 20:51:02,34.7,debit,30,0,"San Francisco, CA",device_D,merchant_160,online,0,0,3,20,0,33,0.3666,0,0,166367.0,128.98,759.52
4042,2023-05-25 22:45:47,85.15,debit,26,0,"Los Angeles, CA",device_A,merchant_130,atm,0,0,3,22,0,33,0.9264,0,0,6885.0,129.16,759.51
4043,2023-05-26 01:56:37,41.2,credit,177,0,"Los Angeles, CA",device_A,merchant_008,online,0,0,4,1,0,33,0.499,0,0,11450.0,129.1,759.51
4044,2023-05-27 20:28:42,67.4,debit,31,0,Online,device_D,merchant_219,online,0,1,5,20,0,33,0.8376,0,0,153125.0,129.24,759.5
4045,2023-05-29 13:45:31,22.46,credit,50,0,"Los Angeles, CA",device_D,merchant_229,online,0,0,0,13,0,33,0.125,0,0,148609.0,129.03,759.53
4046,2023-06-03 00:16:08,46.6,credit,143,0,"New York, NY",device_A,merchant_054,online,0,1,5,0,0,33,0.5948,0,0,383437.0,128.98,759.53
4047,2023-06-03 02:13:28,28.45,debit,52,0,"New York, NY",device_D,merchant_136,mobile,0,1,5,2,0,33,0.2386,0,0,7040.0,128.54,759.58
4048,2023-06-05 01:59:27,27.91,credit,166,0,"San Francisco, CA",device_A,merchant_088,online,0,0,0,1,0,33,0.2274,0,0,171959.0,127.7,759.65
4049,2023-06-05 11:45:23,58.69,debit,38,0,"New York, NY",device_A,merchant_141,online,0,0,0,11,0,33,0.7554,0,0,35156.0,127.53,759.66
4050,2023-06-09 00:33:59,38.08,credit,20,0,"San Francisco, CA",device_C,merchant_029,atm,0,0,4,0,0,33,0.4346,0,0,305316.0,127.52,759.67
4051,2023-06-10 00:45:42,20.23,debit,99,0,"New York, NY",device_C,merchant_013,branch,0,1,5,0,0,33,0.087,0,0,87103.0,126.94,759.73
4052,2023-06-10 11:49:45,42.48,credit,44,0,"San Francisco, CA",device_B,merchant_058,online,0,1,5,11,0,33,0.5276,0,0,39843.0,126.83,759.74
4053,2023-06-11 20:37:10,28.27,debit,111,0,"Los Angeles, CA",device_A,merchant_063,branch,0,1,6,20,0,33,0.2346,0,0,118045.0,126.81,759.74
4054,2023-06-11 21:01:46,19.65,credit,89,0,Online,device_A,merchant_087,branch,0,1,6,21,0,33,0.0788,0,0,1476.0,126.43,759.79
4055,2023-06-12 03:36:07,24.59,debit,63,0,"San Francisco, CA",device_D,merchant_175,online,0,0,0,3,0,33,0.1636,0,0,23661.0,126.45,759.79
4056,2023-06-12 08:16:00,112.5,debit,118,0,"New York, NY",device_A,merchant_207,online,0,0,0,8,0,33,0.9714,0,0,16793.0,127.1,759.75
4057,2023-06-12 10:24:47,9036.14,credit,178,0,"Tokyo, Japan",device_X45,merchant_216,online,1,0,0,10,0,33,0.9926,0,1,7727.0,226.42,1207.91
4058,2023-06-13 12:14:18,14.77,credit,150,0,"Los Angeles, CA",device_C,merchant_250,branch,0,0,1,12,0,33,0.0232,0,0,92971.0,225.91,1207.99
4059,2023-06-13 22:55:24,36.81,debit,72,1,"San Francisco, CA",device_B,merchant_235,online,0,0,1,22,0,33,0.4092,0,0,38466.0,225.5,1208.05
4060,2023-06-14 01:26:22,38.18,debit,54,0,"New York, NY",device_A,merchant_087,online,0,0,2,1,0,33,0.436,0,0,9058.0,225.55,1208.04
4061,2023-06-15 10:22:44,35.41,debit,137,0,"Los Angeles, CA",device_A,merchant_074,atm,0,0,3,10,0,33,0.3806,0,0,118582.0,225.38,1208.06
4062,2023-06-15 13:56:36,29.02,credit,143,0,"Los Angeles, CA",device_C,merchant_038,atm,0,0,3,13,0,33,0.252,0,0,12832.0,225.06,1208.11
4063,2023-06-16 08:49:01,58.76,credit,48,0,"Los Angeles, CA",device_D,merchant_069,online,0,0,4,8,0,33,0.756,0,0,67945.0,225.33,1208.07
4064,2023-06-16 21:57:59,64.8,credit,148,0,"San Francisco, CA",device_A,merchant_069,atm,0,0,4,21,0,33,0.8156,0,0,47338.0,225.42,1208.06
4065,2023-06-17 08:20:23,68.34,debit,163,0,"New York, NY",device_B,merchant_223,online,0,1,5,8,0,33,0.8434,0,0,37344.0,225.61,1208.03
4066,2023-06-17 13:56:08,47.71,debit,101,0,"San Francisco, CA",device_A,merchant_168,online,0,1,5,13,0,33,0.613,0,0,20145.0,225.51,1208.05
4067,2023-06-18 19:31:10,54.83,debit,60,0,Online,device_C,merchant_129,atm,0,1,6,19,0,33,0.7096,0,0,106502.0,225.85,1208.0
4068,2023-06-19 13:26:32,34.05,credit,98,0,"San Francisco, CA",device_A,merchant_130,mobile,0,0,0,13,0,33,0.3524,0,0,64522.0,225.37,1208.06
4069,2023-06-19 19:20:28,18.39,debit,162,0,Online,device_B,merchant_113,online,0,0,0,19,0,33,0.0626,0,0,21236.0,225.01,1208.12
4070,2023-06-19 23:44:22,18.15,credit,100,0,"Los Angeles, CA",device_B,merchant_029,branch,0,0,0,23,0,33,0.059,0,0,15834.0,224.79,1208.16
4071,2023-06-20 03:12:32,26.42,debit,99,0,"Los Angeles, CA",device_B,merchant_122,atm,0,0,1,3,0,33,0.1986,0,0,12490.0,224.66,1208.18
4072,2023-06-20 06:02:00,36.59,debit,73,0,"San Francisco, CA",device_C,merchant_007,online,0,0,1,6,0,33,0.4048,0,0,10168.0,224.62,1208.18
4073,2023-06-22 07:37:11,21.29,debit,119,0,"Los Angeles, CA",device_A,merchant_221,branch,0,0,3,7,0,33,0.1032,0,0,178511.0,224.56,1208.19
4074,2023-06-22 16:20:27,22.99,debit,128,0,"Los Angeles, CA",device_C,merchant_185,online,0,0,3,16,0,33,0.1348,0,0,31396.0,224.0,1208.28
4075,2023-06-22 23:49:50,33.48,debit,140,0,"Los Angeles, CA",device_A,merchant_055,mobile,0,0,3,23,0,33,0.3402,0,0,26963.0,223.65,1208.33
4076,2023-06-23 12:44:59,62.31,debit,88,0,"Los Angeles, CA",device_A,merchant_201,branch,0,0,4,12,0,33,0.7942,0,0,46509.0,223.59,1208.34
4077,2023-06-24 10:16:12,47.81,debit,105,0,"San Francisco, CA",device_A,merchant_164,online,0,1,5,10,0,33,0.6152,0,0,77473.0,223.16,1208.39
4078,2023-06-25 00:49:15,26.26,credit,19,0,Online,device_A,merchant_007,online,0,1,6,0,0,33,0.196,0,0,52383.0,222.96,1208.42
4079,2023-06-25 08:17:33,41.4,debit,80,0,Online,device_A,merchant_092,online,0,1,6,8,0,33,0.5032,0,0,26898.0,223.22,1208.38
4080,2023-06-25 17:40:53,20.82,debit,26,0,"San Francisco, CA",device_C,merchant_010,online,0,1,6,17,0,33,0.0946,0,0,33800.0,222.84,1208.44
4081,2023-06-26 03:38:49,26.27,debit,151,0,Online,device_B,merchant_080,online,0,0,0,3,0,33,0.1962,0,0,35876.0,222.53,1208.49
4082,2023-06-28 03:05:09,17.66,debit,121,0,"New York, NY",device_C,merchant_074,online,0,0,2,3,0,33,0.0518,0,0,170780.0,221.75,1208.6
4083,2023-06-29 12:32:59,50.12,credit,33,0,"Los Angeles, CA",device_B,merchant_167,atm,0,0,3,12,0,33,0.6502,0,0,120470.0,221.53,1208.63
4084,2023-06-30 04:33:57,35.11,debit,106,0,"San Francisco, CA",device_A,merchant_058,online,0,0,4,4,0,33,0.3748,0,0,57658.0,221.44,1208.64
4085,2023-06-30 06:04:11,37.38,credit,30,0,"Los Angeles, CA",device_A,merchant_090,branch,0,0,4,6,0,33,0.4218,0,0,5414.0,221.44,1208.64
4086,2023-07-01 11:18:48,60.52,debit,151,0,"New York, NY",device_C,merchant_098,branch,0,1,5,11,0,33,0.7742,0,0,105277.0,221.37,1208.65
4087,2023-07-03 01:41:23,24.57,debit,126,0,"New York, NY",device_A,merchant_226,online,0,0,0,1,0,33,0.163,0,0,138155.0,221.52,1208.63
4088,2023-07-04 00:22:27,51.08,debit,36,0,"Los Angeles, CA",device_A,merchant_040,branch,0,0,1,0,1,33,0.6628,0,0,81664.0,221.58,1208.62
4089,2023-07-05 00:47:37,109.12,debit,125,0,"Los Angeles, CA",device_A,merchant_142,online,0,0,2,0,0,33,0.968,0,0,87910.0,222.07,1208.56
4090,2023-07-05 21:02:32,24.75,debit,124,0,"Los Angeles, CA",device_A,merchant_210,online,0,0,2,21,0,33,0.1658,0,0,72895.0,221.93,1208.58
4091,2023-07-06 09:09:09,18.51,credit,171,0,"Los Angeles, CA",device_B,merchant_129,atm,0,0,3,9,0,33,0.0644,0,0,43597.0,221.76,1208.61
4092,2023-07-06 15:58:56,21.57,debit,118,0,Online,device_A,merchant_145,online,0,0,3,15,0,33,0.108,0,0,24587.0,221.48,1208.66
4093,2023-07-07 08:59:45,49.12,debit,123,0,"San Francisco, CA",device_B,merchant_049,atm,0,0,4,8,0,33,0.6358,0,0,61249.0,221.14,1208.7
4094,2023-07-09 20:36:55,96.85,debit,37,0,Online,device_A,merchant_086,branch,0,1,6,20,0,33,0.9512,0,0,214630.0,221.65,1208.64
4095,2023-07-10 11:32:47,94.88,debit,61,1,Online,device_C,merchant_229,mobile,0,0,0,11,0,33,0.9468,0,0,53752.0,222.39,1208.54
4096,2023-07-10 19:08:20,61.71,debit,96,0,"Los Angeles, CA",device_C,merchant_144,atm,0,0,0,19,0,33,0.7866,0,0,27333.0,222.25,1208.56
4097,2023-07-13 08:08:37,62.78,debit,120,0,"Los Angeles, CA",device_B,merchant_135,branch,0,0,3,8,0,33,0.7988,0,0,219617.0,222.04,1208.58
4098,2023-07-13 14:42:43,51.02,debit,12,1,Online,device_A,merchant_143,online,0,0,3,14,0,33,0.6618,0,0,23646.0,222.3,1208.54
4099,2023-07-17 19:38:51,58.12,debit,122,0,"San Francisco, CA",device_A,merchant_115,online,0,0,0,19,0,33,0.7472,0,0,363368.0,221.13,1208.65
4100,2023-07-18 04:11:16,47.08,debit,35,1,"San Francisco, CA",device_C,merchant_021,branch,0,0,1,4,0,33,0.6016,0,0,30745.0,221.2,1208.64
4101,2023-07-18 09:48:37,27.12,credit,67,0,"Los Angeles, CA",device_A,merchant_066,online,0,0,1,9,0,33,0.2106,0,0,20241.0,220.78,1208.7
4102,2023-07-19 06:04:18,95.27,debit,38,0,Online,device_A,merchant_187,online,0,0,2,6,0,33,0.948,0,0,72941.0,221.19,1208.65
4103,2023-07-20 05:22:54,78.86,debit,24,0,Online,device_D,merchant_176,online,0,0,3,5,0,33,0.9014,0,0,83916.0,221.75,1208.57
4104,2023-07-20 07:01:39,27.43,credit,81,0,"New York, NY",device_D,merchant_089,atm,0,0,3,7,0,33,0.2168,0,0,5925.0,221.7,1208.58
4105,2023-07-20 16:36:23,55.94,debit,168,0,"New York, NY",device_C,merchant_201,online,0,0,3,16,0,33,0.7216,0,0,34484.0,221.85,1208.56
4106,2023-07-21 23:26:06,83.98,debit,72,0,"New York, NY",device_D,merchant_212,atm,0,0,4,23,0,33,0.9228,0,0,110983.0,222.61,1208.45
4107,2023-07-22 04:05:32,49.87,debit,79,0,"Los Angeles, CA",device_C,merchant_178,online,0,1,5,4,0,33,0.646,0,0,16766.0,222.49,1208.47
4108,2023-07-22 14:00:52,36.5,debit,114,0,"San Francisco, CA",device_B,merchant_138,online,0,1,5,14,0,33,0.4038,0,0,35720.0,222.72,1208.43
4109,2023-07-22 16:13:27,82.67,debit,45,0,"Los Angeles, CA",device_A,merchant_248,online,0,1,5,16,0,33,0.9196,0,0,7955.0,223.18,1208.37
4110,2023-07-23 08:06:51,45.96,credit,125,0,Online,device_D,merchant_052,online,0,1,6,8,0,33,0.585,0,0,57204.0,223.37,1208.34
4111,2023-07-23 15:33:31,29.55,credit,96,0,"San Francisco, CA",device_C,merchant_213,branch,0,1,6,15,0,33,0.2612,0,0,26800.0,223.1,1208.38
4112,2023-07-24 23:20:28,22.76,credit,13,0,Online,device_A,merchant_196,online,0,0,0,23,0,33,0.1298,0,0,114417.0,223.21,1208.36
4113,2023-07-26 11:17:26,9.34,credit,110,0,"Los Angeles, CA",device_A,merchant_158,online,0,0,2,11,0,33,0.0024,0,0,129418.0,142.74,948.24
4114,2023-07-26 21:47:58,108.48,debit,6,0,"Los Angeles, CA",device_A,merchant_034,atm,0,0,2,21,0,33,0.9668,0,0,37832.0,143.62,948.18
4115,2023-07-27 01:20:27,26.62,debit,97,0,Online,device_D,merchant_094,online,0,0,3,1,0,33,0.2018,0,0,12749.0,143.33,948.21
4116,2023-07-28 09:14:30,65.49,credit,71,0,"Los Angeles, CA",device_B,merchant_206,online,0,0,4,9,0,33,0.8218,0,0,114843.0,143.55,948.19
4117,2023-07-28 10:20:04,25.53,credit,47,0,Online,device_A,merchant_086,online,0,0,4,10,0,33,0.1804,0,0,3934.0,143.08,948.23
4118,2023-07-29 17:35:40,43.97,debit,93,0,"Los Angeles, CA",device_A,merchant_065,mobile,0,1,5,17,0,33,0.552,0,0,112536.0,143.09,948.23
4119,2023-07-30 00:42:38,50.65,credit,101,0,"New York, NY",device_D,merchant_060,atm,0,1,6,0,0,33,0.656,0,0,25618.0,143.21,948.22
4120,2023-07-31 02:50:29,21.77,debit,44,0,"Los Angeles, CA",device_B,merchant_136,online,0,0,0,2,0,33,0.1114,0,0,94071.0,143.19,948.22
4121,2023-07-31 14:36:58,65.27,debit,32,0,"New York, NY",device_A,merchant_075,online,0,0,0,14,0,33,0.8188,0,0,42389.0,143.51,948.19
4122,2023-08-01 03:32:08,36.63,debit,3,0,Online,device_A,merchant_193,online,0,0,1,3,0,33,0.4052,0,0,46510.0,143.47,948.2
4123,2023-08-02 04:25:24,53.32,debit,84,0,Online,device_A,merchant_069,online,0,0,2,4,0,33,0.6936,0,0,89596.0,143.91,948.15
4124,2023-08-02 06:26:57,83.7,debit,166,1,"Los Angeles, CA",device_A,merchant_185,atm,0,0,2,6,0,33,0.922,0,0,7293.0,144.55,948.08
4125,2023-08-04 12:29:10,58.55,debit,4,0,Online,device_B,merchant_045,branch,0,0,4,12,0,33,0.7526,0,0,194533.0,144.63,948.08
