id,amount,date,merchant_city,mcc,target
37443,47.21,2022-12-30 19:06:40,Wayne City,3005,0
37444,26.92,2022-12-30 19:30:07,Wayne City,8011,0
37445,39.11,2022-12-30 19:45:21,Barron,5947,0
37446,66.49,2022-12-30 21:40:51,Wayne City,5045,0
37447,41.08,2022-12-31 01:20:01,Wayne City,5816,0
37448,32.89,2022-12-31 01:41:00,Cascilla,3001,0
37449,46.11,2022-12-31 07:35:37,Wayne City,7832,0
37450,28.31,2022-12-31 08:57:15,Wayne City,7276,0
37451,56.1,2022-12-31 10:04:08,ONLINE,8111,0
37452,70.75,2022-12-31 11:51:27,Wayne City,4900,0
37453,40.95,2022-12-31 20:13:23,Wayne City,4511,0
37454,78.45,2022-12-31 21:00:39,Manchester Center,3001,0
37455,45.62,2022-12-31 21:54:05,Wayne City,3007,0
37456,90.35,2022-12-31 23:53:43,Wayne City,3132,0
37457,45.07,2022-12-31 23:56:28,Fort Collins,5211,0
37458,38.62,2023-01-01 02:51:11,Wayne City,8111,0
37459,20.3,2023-01-01 06:19:58,Wayne City,7349,0
37460,84.75,2023-01-01 13:01:10,Wayne City,3390,0
37461,73.62,2023-01-01 17:55:29,Wayne City,4722,0
37462,25.26,2023-01-01 20:57:18,Wayne City,3771,0
37463,30.2,2023-01-01 22:21:40,Red Hook,3390,0
37464,62.59,2023-01-01 23:04:32,Wayne City,7801,0
37465,40.18,2023-01-01 23:50:04,Hemet,7276,0
37466,86.53,2023-01-02 02:41:39,Wayne City,3405,0
37467,33.62,2023-01-02 05:58:07,Wayne City,5045,0
37468,56.11,2023-01-02 06:27:21,Wayne City,7832,0
37469,23.42,2023-01-02 07:39:15,Wayne City,3405,0
37470,88.96,2023-01-02 13:33:57,Wayne City,3390,0
37471,33.04,2023-01-02 14:05:11,Wayne City,3006,0
37472,40.2,2023-01-02 15:13:54,Wayne City,4511,0
37473,42.01,2023-01-02 16:30:50,Wayne City,3395,0
37474,32.44,2023-01-02 20:38:24,ONLINE,5816,0
37475,53.52,2023-01-02 21:20:42,Wayne City,4511,0
37476,29.14,2023-01-02 22:16:10,ONLINE,4722,0
37477,41.71,2023-01-03 01:07:46,Wayne City,5814,0
37478,64.27,2023-01-03 03:28:51,Wayne City,5045,0
37479,21.04,2023-01-03 04:01:34,Wayne City,5947,0
37480,7263.19,2023-01-03 04:05:02,Wayne City,5941,1
37481,30.74,2023-01-03 06:46:27,Wayne City,5045,0
37482,22.81,2023-01-03 07:00:26,Wayne City,5211,0
37483,34.71,2023-01-03 07:11:11,Wayne City,5816,0
37484,40.42,2023-01-03 08:43:23,Wayne City,5211,0
37485,19.19,2023-01-03 11:01:57,Wayne City,7349,0
37486,63.06,2023-01-03 16:12:26,Wayne City,5816,0
37487,85.21,2023-01-03 18:06:54,Wayne City,3005,0
37488,40.32,2023-01-03 18:20:52,Wayne City,4900,0
37489,181.21,2023-01-03 19:49:58,Wayne City,3260,0
37490,34.98,2023-01-03 23:16:40,Wayne City,1711,0
37491,33.76,2023-01-03 23:30:29,Wayne City,4722,0
37492,51.78,2023-01-04 02:17:25,Wayne City,7276,0
37493,22.99,2023-01-04 02:25:38,ONLINE,3132,0
37494,65.06,2023-01-04 02:58:30,Wayne City,3771,0
37495,42.08,2023-01-04 04:27:52,Macomb,4111,0
37496,34.65,2023-01-04 05:04:12,Wayne City,3775,0
37497,26.96,2023-01-04 07:14:51,Wayne City,5211,0
37498,29.3,2023-01-04 08:22:36,Wayne City,7832,0
37499,56.59,2023-01-04 09:16:47,Oklahoma City,5311,0
37500,38.04,2023-01-04 11:31:39,Wayne City,3001,0
37501,35.74,2023-01-04 12:16:32,Wayne City,8011,0
37502,41.29,2023-01-04 14:23:31,Wayne City,4900,0
37503,73.93,2023-01-04 14:49:16,Wayne City,4722,0
37504,63.33,2023-01-04 17:29:19,Campton,3390,0
37505,90.63,2023-01-04 17:31:21,Wayne City,3256,0
37506,47.62,2023-01-04 18:19:42,Wayne City,8111,0
37507,98.23,2023-01-04 19:47:11,Wayne City,4722,0
37508,42.82,2023-01-04 22:08:02,Wayne City,7276,0
37509,54.18,2023-01-05 00:27:56,Wayne City,5045,0
37510,38.66,2023-01-05 01:09:38,Wayne City,7276,0
37511,44.13,2023-01-05 03:09:52,Wayne City,5261,0
37512,27.04,2023-01-05 07:02:10,Wayne City,1711,0
37513,32.19,2023-01-05 12:03:32,Wayne City,3771,0
37514,25.89,2023-01-05 12:29:05,Wayne City,8049,0
37515,47.16,2023-01-05 14:25:27,Wayne City,5816,0
37516,52.56,2023-01-05 17:12:42,Wayne City,5211,0
37517,49.77,2023-01-05 19:08:18,Penryn,3260,0
37518,36.21,2023-01-05 19:39:10,Wayne City,7549,0
37519,42.48,2023-01-05 20:21:07,Wayne City,8011,0
37520,18.9,2023-01-05 21:42:37,Wayne City,8011,0
37521,15.37,2023-01-05 21:48:04,Wayne City,3144,0
37522,60.99,2023-01-05 23:16:33,ONLINE,3132,0
37523,74.41,2023-01-06 00:05:27,Wayne City,3405,0
37524,39.31,2023-01-06 00:34:37,Wayne City,3722,0
37525,9613.56,2023-01-06 00:59:34,Rohnert Park,5411,1
37526,53.83,2023-01-06 01:06:16,Wayne City,1711,0
37527,60.24,2023-01-06 01:15:23,Wayne City,3260,0
37528,30.73,2023-01-06 03:08:47,Wayne City,1711,0
37529,62.79,2023-01-06 03:19:47,Wayne City,5211,0
37530,14.65,2023-01-06 06:31:54,ONLINE,8062,0
37531,60.57,2023-01-06 07:06:48,Wayne City,8111,0
37532,42.21,2023-01-06 13:05:38,Wayne City,7801,0
37533,33.62,2023-01-06 13:08:15,Wayne City,3405,0
37534,21.61,2023-01-06 14:19:18,Wayne City,7801,0
37535,51.44,2023-01-06 14:31:38,Wayne City,5816,0
37536,25.6,2023-01-06 15:07:52,Wayne City,3058,0
37537,14.42,2023-01-06 15:55:43,Taylor,5261,0
37538,60.03,2023-01-06 16:50:05,Wayne City,5211,0
37539,24.74,2023-01-06 17:50:24,Sultana,5211,0
37540,18.1,2023-01-06 18:20:01,Bossier City,1711,0
37541,53.71,2023-01-06 19:07:25,Wayne City,3390,0
37542,47.05,2023-01-06 19:37:11,Wayne City,3260,0
37543,72.73,2023-01-06 20:07:05,Wayne City,5193,0
37544,92.4,2023-01-06 20:35:49,Stovall,8062,0
37545,18.58,2023-01-07 05:42:10,Wayne City,3058,0
37546,28.84,2023-01-07 06:45:00,Highland Park,3771,0
37547,44.61,2023-01-07 08:00:11,Wayne City,5311,0
37548,101.54,2023-01-07 09:53:59,Wayne City,7531,0
37549,47.68,2023-01-07 16:32:24,Wayne City,7549,0
37550,66.47,2023-01-07 23:51:11,Wayne City,7549,0
37551,27.38,2023-01-08 07:09:21,Wayne City,8062,0
37552,20.27,2023-01-08 11:31:22,Braintree,7349,0
37553,59.9,2023-01-08 12:19:43,Wayne City,3393,0
37554,47.08,2023-01-08 18:14:23,Wayne City,3390,0
37555,59.51,2023-01-08 20:33:18,Wayne City,5977,0
37556,52.34,2023-01-08 21:14:31,Wayne City,3260,0
37557,34.36,2023-01-08 21:32:17,Wayne City,5912,0
37558,28.13,2023-01-08 21:54:59,Wayne City,7549,0
37559,24.53,2023-01-08 21:57:42,Wayne City,4511,0
37560,49.24,2023-01-08 22:01:12,Wayne City,5970,0
37561,38.59,2023-01-08 22:26:57,Wayne City,7349,0
37562,104.88,2023-01-08 23:30:57,ONLINE,7276,0
37563,23.05,2023-01-09 00:57:17,Wayne City,3058,0
37564,71.57,2023-01-09 01:11:17,Wayne City,1711,0
37565,23.49,2023-01-09 01:58:30,Wayne City,3058,0
37566,92.81,2023-01-09 08:14:01,Wayne City,8049,0
37567,42.77,2023-01-09 11:35:39,Largo,5261,0
37568,17.88,2023-01-09 13:48:39,Wayne City,3389,0
37569,149.99,2023-01-09 20:03:02,Wayne City,8931,0
37570,40.57,2023-01-09 20:57:06,Wayne City,4900,0
37571,85.01,2023-01-09 22:40:43,Wayne City,5311,0
37572,46.16,2023-01-10 03:15:31,Clyde,7832,0
37573,55.43,2023-01-10 03:42:51,Wayne City,4829,0
37574,55.59,2023-01-10 05:22:33,Wayne City,8062,0
37575,33.97,2023-01-10 05:34:52,Wayne City,3005,0
37576,53.35,2023-01-10 06:29:04,Wayne City,3393,0
37577,32.26,2023-01-10 08:23:22,Wayne City,8011,0
37578,75.76,2023-01-10 10:51:09,Wayne City,3389,0
37579,21.95,2023-01-10 11:37:19,Wayne City,3132,0
37580,20.59,2023-01-10 15:19:33,De Land,5311,0
37581,28.01,2023-01-10 16:24:16,Mc Queeney,3001,0
37582,30.91,2023-01-10 19:04:34,Wayne City,3058,0
37583,64.21,2023-01-10 19:58:07,Wayne City,3132,0
37584,36.09,2023-01-10 20:48:34,Wayne City,5733,0
37585,39.99,2023-01-11 02:28:45,ONLINE,5816,0
37586,20.37,2023-01-11 03:37:45,Wayne City,3007,0
37587,66.67,2023-01-11 03:47:55,Wayne City,5816,0
37588,64.13,2023-01-11 06:57:43,Wayne City,4722,0
37589,36.47,2023-01-11 07:26:22,ONLINE,7349,0
37590,125.5,2023-01-11 08:29:04,Wayne City,5970,0
37591,117.51,2023-01-11 08:39:27,Wayne City,3390,0
37592,71.03,2023-01-11 09:26:29,Wayne City,5311,0
37593,29.55,2023-01-11 09:48:00,ONLINE,7801,0
37594,16.34,2023-01-11 10:05:43,Wayne City,8062,0
37595,2151.05,2023-01-11 10:10:09,Highland,5719,1
37596,39.25,2023-01-11 11:27:40,Wayne City,8011,0
37597,46.13,2023-01-11 14:08:12,Wayne City,5816,0
37598,136.4,2023-01-11 15:00:33,Wayne City,7349,0
37599,79.27,2023-01-11 15:17:30,Wayne City,8011,0
37600,61.24,2023-01-11 17:07:37,Wayne City,8049,0
37601,13.22,2023-01-11 20:44:29,Wayne City,7549,0
37602,43.68,2023-01-12 06:37:20,Wayne City,3058,0
37603,76.64,2023-01-12 06:54:02,Wayne City,3722,0
37604,40.27,2023-01-12 08:02:15,Wayne City,5211,0
37605,56.03,2023-01-12 08:08:00,Wayne City,5970,0
37606,27.62,2023-01-12 08:51:02,Hong Kong,8062,0
37607,33.0,2023-01-12 09:31:46,Wayne City,7349,0
37608,52.12,2023-01-12 14:32:18,Wayne City,4214,0
37609,52.27,2023-01-12 16:02:58,Lucedale,3390,0
37610,66.69,2023-01-12 17:36:13,Wayne City,5211,0
37611,129.77,2023-01-12 18:33:46,ONLINE,8062,0
37612,61.06,2023-01-12 19:28:35,Wayne City,8049,0
37613,62.16,2023-01-12 19:33:06,Wayne City,3260,0
37614,250.62,2023-01-12 21:40:51,Wayne City,4511,0
37615,31.38,2023-01-12 22:06:27,Wayne City,8111,0
37616,32.49,2023-01-12 23:00:09,Wayne City,3007,0
37617,7770.38,2023-01-13 00:06:00,Wayne City,5815,1
37618,61.5,2023-01-13 01:57:16,Wayne City,5045,0
37619,28.43,2023-01-13 02:11:27,Wayne City,3387,0
37620,52.25,2023-01-13 02:15:31,Wayne City,7276,0
37621,38.9,2023-01-13 03:19:13,Wayne City,1711,0
37622,124.24,2023-01-13 04:53:35,Wayne City,8111,0
37623,6206.77,2023-01-13 05:54:58,Wayne City,5411,1
37624,38.08,2023-01-13 06:15:02,Wayne City,5211,0
37625,95.74,2023-01-13 09:55:56,Wayne City,7801,0
37626,59.47,2023-01-13 15:15:48,Wayne City,8111,0
37627,8.99,2023-01-13 15:30:20,Wayne City,4511,0
37628,18.29,2023-01-13 19:02:09,ONLINE,3058,0
37629,84.36,2023-01-13 19:33:05,Wayne City,3509,0
37630,25.07,2023-01-14 00:00:43,Roselle,5211,0
37631,54.69,2023-01-14 02:36:03,Wayne City,5261,0
37632,2330.61,2023-01-14 03:52:51,Vancouver,8931,1
37633,98.0,2023-01-14 05:05:37,Wayne City,3260,0
37634,62.36,2023-01-14 09:22:54,Wayne City,7801,0
37635,31.15,2023-01-14 16:13:50,Wayne City,3001,0
37636,81.13,2023-01-14 17:41:39,ONLINE,7801,0
37637,36.81,2023-01-14 18:33:46,Wayne City,7349,0
37638,30.84,2023-01-14 18:46:55,Dulles,7276,0
37639,33.1,2023-01-15 03:53:44,Wayne City,8011,0
37640,26.72,2023-01-15 05:52:16,Wayne City,4722,0
37641,21.9,2023-01-15 09:59:49,Wayne City,5211,0
37642,51.62,2023-01-15 10:12:13,Wayne City,8931,0
37643,19.73,2023-01-15 11:36:00,Murrieta,4511,0
37644,71.74,2023-01-15 13:10:16,Raeford,3771,0
37645,38.02,2023-01-15 15:34:06,Wayne City,3007,0
37646,26.3,2023-01-15 17:34:02,Wayne City,5816,0
37647,43.66,2023-01-15 18:04:12,Wayne City,5815,0
37648,38.76,2023-01-15 19:11:06,Wayne City,3005,0
37649,63.98,2023-01-15 19:15:29,Wayne City,8049,0
37650,53.05,2023-01-15 21:29:02,ONLINE,8062,0
37651,44.6,2023-01-15 22:41:14,Wayne City,7538,0
37652,64.43,2023-01-15 22:41:57,Wayne City,3256,0
37653,40.87,2023-01-16 00:14:28,Wayne City,4784,0
37654,72.24,2023-01-16 01:49:27,ONLINE,5261,0
37655,34.22,2023-01-16 03:54:07,ONLINE,1711,0
37656,95.46,2023-01-16 06:19:48,Little Elm,5211,0
37657,1830.32,2023-01-16 07:56:48,Wayne City,5621,1
37658,28.29,2023-01-16 09:00:18,Wayne City,3007,0
37659,46.68,2023-01-16 09:16:27,Wayne City,5261,0
37660,53.37,2023-01-16 14:02:32,Wayne City,4900,0
37661,24.05,2023-01-16 14:49:29,Wayne City,3260,0
37662,49.41,2023-01-16 15:48:33,Wayne City,8099,0
37663,62.6,2023-01-16 16:37:38,Wayne City,7349,0
37664,39.65,2023-01-16 17:05:00,Bean Station,3001,0
37665,13.53,2023-01-16 18:27:34,Wayne City,3007,0
37666,50.08,2023-01-16 19:26:40,ONLINE,3393,0
37667,70.94,2023-01-16 22:22:58,Wayne City,8049,0
37668,28.52,2023-01-17 00:40:47,Wayne City,5261,0
37669,72.15,2023-01-17 09:00:33,Wayne City,7996,0
37670,33.35,2023-01-17 09:30:52,Bessemer,7832,0
37671,81.83,2023-01-17 10:39:09,Wayne City,4511,0
37672,157.44,2023-01-17 11:16:02,Wayne City,5045,0
37673,29.08,2023-01-17 12:05:40,Wayne City,1711,0
37674,73.08,2023-01-17 12:06:53,Wayne City,3132,0
37675,55.3,2023-01-17 12:24:02,Wayne City,4511,0
37676,18.35,2023-01-17 13:32:02,Wayne City,5211,0
37677,24.15,2023-01-17 14:06:30,Wayne City,5815,0
37678,33.9,2023-01-17 14:31:03,Wayne City,3260,0
37679,80.0,2023-01-17 15:31:28,Chetek,8111,0
37680,47.69,2023-01-17 17:53:44,Wayne City,3009,0
37681,7978.92,2023-01-17 19:42:42,Parkers Prairie,5300,1
37682,44.01,2023-01-17 20:21:05,Wayne City,4899,0
37683,70.46,2023-01-17 20:34:11,Wayne City,7832,0
37684,22.84,2023-01-17 20:36:32,Wayne City,3405,0
37685,53.2,2023-01-18 00:51:44,Wayne City,7832,0
37686,5319.95,2023-01-18 03:14:00,Tyler,7210,1
37687,14.82,2023-01-18 04:31:52,Wayne City,4511,0
37688,50.0,2023-01-18 04:53:12,Wayne City,4899,0
37689,63.6,2023-01-18 05:28:57,Wayne City,7549,0
37690,84.63,2023-01-18 06:11:53,Wayne City,3390,0
37691,22.38,2023-01-18 06:46:34,Wayne City,8011,0
37692,36.7,2023-01-18 07:42:49,Wayne City,7832,0
37693,38.55,2023-01-18 10:21:21,Wayne City,3640,0
37694,35.93,2023-01-18 12:57:05,Wayne City,7538,0
37695,49.58,2023-01-18 14:30:26,Wayne City,5045,0
37696,43.51,2023-01-18 15:48:54,Wayne City,5947,0
37697,41.17,2023-01-18 15:57:49,ONLINE,5261,0
37698,73.66,2023-01-18 18:15:15,Issaquah,5816,0
37699,31.92,2023-01-18 18:58:13,Wayne City,5816,0
37700,47.26,2023-01-18 22:40:59,Wayne City,8049,0
37701,31.52,2023-01-18 23:28:00,Wayne City,4722,0
37702,116.37,2023-01-19 00:16:58,Wayne City,5816,0
37703,22.71,2023-01-19 00:56:51,Wayne City,5311,0
37704,79.0,2023-01-19 02:15:35,Wayne City,8062,0
37705,35.3,2023-01-19 05:05:30,Wayne City,7549,0
37706,43.35,2023-01-19 06:00:43,Wayne City,7549,0
37707,82.76,2023-01-19 07:36:17,Wayne City,3058,0
37708,82.94,2023-01-19 09:04:26,Wayne City,5311,0
37709,52.38,2023-01-19 12:22:57,Wayne City,3393,0
37710,83.93,2023-01-19 12:36:01,Wayne City,5947,0
37711,76.95,2023-01-19 19:02:32,Wayne City,5970,0
37712,28.22,2023-01-19 19:12:22,Wayne City,3007,0
37713,70.64,2023-01-19 21:40:20,Wayne City,3001,0
37714,44.01,2023-01-19 21:41:12,Wayne City,3393,0
37715,56.26,2023-01-19 22:50:30,Wayne City,3058,0
37716,24.16,2023-01-20 00:56:15,Wayne City,7349,0
37717,79.6,2023-01-20 03:02:31,Wayne City,5211,0
37718,36.7,2023-01-20 03:22:42,Wayne City,3405,0
37719,31.8,2023-01-20 05:35:09,Wayne City,5261,0
37720,66.19,2023-01-20 05:41:56,ONLINE,3390,0
37721,124.63,2023-01-20 05:51:21,Wayne City,3256,0
37722,19.08,2023-01-20 05:56:31,Wayne City,3771,0
37723,35.14,2023-01-20 06:50:18,Wayne City,5970,0
37724,43.81,2023-01-20 09:07:36,Wayne City,4511,0
37725,34.07,2023-01-20 10:29:07,Wayne City,3058,0
37726,30.45,2023-01-20 11:59:44,Wayne City,7276,0
37727,43.87,2023-01-20 16:23:01,Wayne City,3260,0
37728,80.95,2023-01-20 17:54:58,Wayne City,7538,0
37729,63.49,2023-01-20 20:50:53,Wayne City,3001,0
37730,43.04,2023-01-20 20:57:45,ONLINE,8062,0
37731,15.5,2023-01-21 04:13:26,Verona,3058,0
37732,43.18,2023-01-21 04:28:03,Wayne City,8049,0
37733,39.78,2023-01-21 05:44:33,Wayne City,5947,0
37734,48.42,2023-01-21 06:30:10,Wayne City,7011,0
37735,26.29,2023-01-21 10:11:11,Wayne City,7801,0
37736,26.58,2023-01-21 10:39:44,Wayne City,3260,0
37737,20.23,2023-01-21 11:12:38,Wayne City,8111,0
37738,51.37,2023-01-21 12:32:56,Wayne City,5300,0
37739,64.17,2023-01-21 14:58:49,Wayne City,8049,0
37740,83.87,2023-01-21 15:47:36,Wayne City,5311,0
37741,41.17,2023-01-21 17:41:23,Wayne City,5261,0
37742,41.83,2023-01-21 18:54:08,Wayne City,7832,0
37743,40.43,2023-01-21 19:35:31,Wayne City,7349,0
37744,22.79,2023-01-21 20:28:27,Burnham,3260,0
37745,33.82,2023-01-21 22:32:34,Wayne City,7276,0
37746,40.78,2023-01-21 22:36:07,Saint George,7349,0
37747,80.55,2023-01-22 01:51:09,Wayne City,7832,0
37748,46.54,2023-01-22 02:13:17,Lawrenceville,5045,0
37749,23.84,2023-01-22 02:23:06,Wayne City,4722,0
37750,31.92,2023-01-22 04:01:21,Wayne City,4722,0
37751,25.94,2023-01-22 04:17:22,Wayne City,3771,0
37752,68.21,2023-01-22 05:04:35,Wayne City,3001,0
37753,61.03,2023-01-22 05:08:51,Wayne City,7210,0
37754,68.42,2023-01-22 07:32:45,Wayne City,4722,0
37755,58.99,2023-01-22 11:09:47,Wayne City,8011,0
37756,13.9,2023-01-22 12:31:41,Wayne City,7549,0
37757,82.7,2023-01-22 12:57:56,Wayne City,3405,0
37758,58.01,2023-01-22 23:15:46,Wayne City,7801,0
37759,49.15,2023-01-23 01:01:10,Elko,3771,0
37760,22.55,2023-01-23 01:07:12,Wayne City,7549,0
37761,69.88,2023-01-23 01:07:48,Wayne City,3001,0
37762,39.37,2023-01-23 01:38:06,Wayne City,4131,0
37763,41.74,2023-01-23 07:32:20,Wayne City,3393,0
37764,26.42,2023-01-23 07:59:15,Wayne City,5733,0
37765,107.82,2023-01-23 08:04:14,Wayne City,8049,0
37766,51.96,2023-01-23 09:51:00,Wayne City,5947,0
37767,125.98,2023-01-23 10:57:58,Wayne City,5261,0
37768,19.5,2023-01-23 14:06:49,Wayne City,8011,0
37769,79.96,2023-01-23 15:38:43,Columbus,3005,0
37770,92.56,2023-01-23 16:59:14,Wayne City,7349,0
37771,52.74,2023-01-23 19:46:10,Henrico,8011,0
37772,82.71,2023-01-23 20:49:26,Wayne City,3405,0
37773,91.08,2023-01-23 22:09:01,Dwight,5947,0
37774,57.3,2023-01-23 22:17:10,Wayne City,7349,0
37775,108.13,2023-01-24 01:06:31,Wayne City,3005,0
37776,146.63,2023-01-24 03:16:50,Wayne City,3390,0
37777,41.74,2023-01-24 04:41:15,Wayne City,3058,0
37778,28.9,2023-01-24 04:52:13,Wayne City,3260,0
37779,77.51,2023-01-24 09:50:14,Wayne City,4722,0
37780,43.62,2023-01-24 11:34:19,Wayne City,3007,0
37781,39.56,2023-01-24 13:56:03,Wayne City,3390,0
37782,104.23,2023-01-24 15:55:57,Wayne City,8111,0
37783,41.0,2023-01-24 18:21:59,Wayne City,7276,0
37784,26.27,2023-01-24 18:30:44,Wayne City,4722,0
37785,27.34,2023-01-24 21:16:36,Wayne City,5045,0
37786,94.78,2023-01-25 00:39:23,Wayne City,3390,0
37787,26.28,2023-01-25 05:28:17,Wayne City,1711,0
37788,52.0,2023-01-25 08:54:42,ONLINE,3007,0
37789,27.8,2023-01-25 09:21:21,ONLINE,4511,0
37790,49.41,2023-01-25 11:46:20,ONLINE,3771,0
37791,73.84,2023-01-25 17:54:03,Wayne City,3393,0
37792,40.67,2023-01-25 18:03:25,Oakton,3260,0
37793,80.63,2023-01-25 20:34:19,Wayne City,7276,0
37794,7914.95,2023-01-25 22:11:46,Wayne City,7995,1
37795,54.29,2023-01-26 00:41:59,Wayne City,5970,0
37796,36.35,2023-01-26 02:09:14,Wayne City,5261,0
37797,18.17,2023-01-26 05:03:41,Wayne City,5311,0
37798,33.49,2023-01-26 06:04:24,ONLINE,5970,0
37799,44.92,2023-01-26 12:08:02,Wayne City,5045,0
37800,26.2,2023-01-26 14:13:43,Mission,3390,0
37801,38.5,2023-01-26 17:31:08,Wayne City,4511,0
37802,27.59,2023-01-27 00:18:27,Wayne City,5211,0
37803,47.13,2023-01-27 01:26:11,Wayne City,5970,0
37804,33.97,2023-01-27 01:56:01,Wayne City,5311,0
37805,28.65,2023-01-27 05:35:58,ONLINE,5045,0
37806,49.5,2023-01-27 07:11:31,ONLINE,4900,0
37807,19.16,2023-01-27 08:58:59,Wayne City,5947,0
37808,77.79,2023-01-27 11:53:22,Wayne City,7549,0
37809,19.35,2023-01-27 12:35:39,ONLINE,5970,0
37810,24.77,2023-01-27 12:47:11,Wayne City,3256,0
37811,64.99,2023-01-27 17:38:52,Wayne City,5970,0
37812,50.23,2023-01-27 18:58:43,Michigan City,5816,0
37813,307.09,2023-01-27 22:27:45,Wayne City,5816,0
37814,66.65,2023-01-28 02:09:00,Wayne City,1711,0
37815,22.99,2023-01-28 02:59:28,New Albany,3405,0
37816,78.38,2023-01-28 07:22:50,Lewisville,3405,0
37817,33.39,2023-01-28 09:14:32,Wayne City,8062,0
37818,28.76,2023-01-28 09:48:28,Gillette,3395,0
37819,64.23,2023-01-28 12:00:30,Wayne City,3058,0
37820,48.88,2023-01-28 12:15:04,Youngstown,4511,0
37821,31.72,2023-01-28 14:14:02,Wayne City,3007,0
37822,25.49,2023-01-28 15:01:23,Wayne City,3007,0
37823,77.01,2023-01-28 17:11:26,Wayne City,5261,0
37824,26.83,2023-01-28 20:26:24,Wayne City,3260,0
37825,18.47,2023-01-28 20:47:11,Wayne City,4900,0
37826,36.51,2023-01-28 23:24:38,Wayne City,4814,0
37827,22.52,2023-01-28 23:37:13,Wayne City,3007,0
37828,73.3,2023-01-29 00:35:53,Wayne City,5970,0
37829,33.17,2023-01-29 01:16:25,Wayne City,3058,0
37830,9866.01,2023-01-29 02:47:31,Deer Lodge,4111,1
37831,21.67,2023-01-29 03:33:35,Wayne City,3260,0
37832,30.13,2023-01-29 03:46:19,Wayne City,3005,0
37833,115.94,2023-01-29 07:25:27,Wayne City,7832,0
37834,150.48,2023-01-29 09:29:47,Wayne City,5499,0
37835,139.9,2023-01-29 10:09:20,Wayne City,3005,0
37836,87.58,2023-01-29 11:07:02,Wayne City,5211,0
37837,46.04,2023-01-29 14:45:45,Wayne City,5719,0
37838,56.17,2023-01-29 15:57:28,Wayne City,3001,0
37839,51.51,2023-01-29 15:59:12,Wayne City,4900,0
37840,227.81,2023-01-29 16:27:28,ONLINE,7801,0
37841,22.22,2023-01-29 16:43:28,Wayne City,8011,0
37842,10.59,2023-01-29 17:19:16,Wayne City,3058,0
37843,90.99,2023-01-29 20:00:49,Wayne City,3007,0
37844,45.01,2023-01-29 22:10:15,Wayne City,5261,0
37845,25.19,2023-01-29 23:41:27,Wayne City,3260,0
37846,93.25,2023-01-30 02:00:26,ONLINE,4900,0
37847,49.4,2023-01-30 02:06:15,ONLINE,3393,0
37848,106.99,2023-01-30 02:48:08,Wayne City,3390,0
37849,81.72,2023-01-30 05:46:32,Wayne City,7349,0
37850,36.38,2023-01-30 06:22:11,Wayne City,5261,0
37851,64.52,2023-01-30 06:40:07,Wayne City,7276,0
37852,34.33,2023-01-30 06:46:30,Wayne City,4900,0
37853,29.31,2023-01-30 07:25:45,Wayne City,5970,0
37854,39.39,2023-01-30 09:33:05,Wayne City,4814,0
37855,98.94,2023-01-30 11:48:35,ONLINE,3504,0
37856,60.82,2023-01-30 13:29:56,Wayne City,5261,0
37857,35.81,2023-01-30 14:19:29,Wayne City,8111,0
37858,24.82,2023-01-30 15:29:55,Wayne City,3393,0
37859,43.13,2023-01-30 17:41:20,Wayne City,3405,0
37860,83.54,2023-01-30 19:47:45,Wayne City,7801,0
37861,44.79,2023-01-30 20:33:38,Wayne City,5045,0
37862,37.63,2023-01-30 23:16:19,Wayne City,5211,0
37863,52.65,2023-01-31 00:10:06,Wayne City,3260,0
37864,39.24,2023-01-31 01:55:54,Wayne City,5947,0
37865,65.78,2023-01-31 02:01:50,Wayne City,4722,0
37866,99.17,2023-01-31 02:43:26,Wayne City,3005,0
37867,56.13,2023-01-31 02:44:16,Wayne City,7276,0
37868,19.65,2023-01-31 03:46:19,Wayne City,3771,0
37869,43.85,2023-01-31 06:34:35,Wayne City,5816,0
37870,63.48,2023-01-31 11:09:03,ONLINE,7349,0
37871,43.89,2023-01-31 13:42:37,ONLINE,5045,0
37872,29.64,2023-01-31 14:47:58,Wayne City,3132,0
37873,25.0,2023-01-31 16:51:40,Wayne City,5261,0
37874,41.11,2023-01-31 20:03:30,Wayne City,7349,0
37875,47.72,2023-01-31 20:10:21,Wayne City,3771,0
37876,63.48,2023-01-31 20:46:54,Wayne City,8011,0
37877,53.3,2023-01-31 21:14:21,Wayne City,5816,0
37878,5243.51,2023-01-31 22:01:42,Foristell,5192,1
37879,23.52,2023-02-01 06:33:06,Terrell,3005,0
37880,30.3,2023-02-01 07:25:57,Wayne City,3058,0
37881,139.78,2023-02-01 08:00:23,Wayne City,5261,0
37882,30.2,2023-02-01 09:18:26,Wayne City,3005,0
37883,20.35,2023-02-01 12:07:35,Wayne City,3132,0
37884,26.55,2023-02-01 13:56:33,Wayne City,5045,0
37885,29.12,2023-02-01 14:35:05,Wayne City,7801,0
37886,23.89,2023-02-01 17:17:03,Wayne City,3007,0
37887,28.7,2023-02-01 18:12:40,Breezy Point,8111,0
37888,22.92,2023-02-01 20:33:57,Wayne City,4900,0
37889,23.38,2023-02-01 21:59:38,Covington,3058,0
37890,23.84,2023-02-01 23:40:50,Wayne City,3771,0
37891,47.11,2023-02-02 01:18:05,Wayne City,3390,0
37892,33.43,2023-02-02 01:55:35,Wayne City,3132,0
37893,28.82,2023-02-02 01:59:33,Wayne City,3007,0
