id,amount,date,merchant_city,mcc,target
3935,109.77,2023-04-27 14:31:52,Knoxville,7393,0
3936,92.55,2023-04-29 23:28:18,Knoxville,7801,0
3937,39.98,2023-04-30 09:34:50,Knoxville,5300,0
3938,16.7,2023-04-30 10:47:06,Knoxville,7276,0
3939,133.78,2023-04-30 13:07:28,Knoxville,7801,0
3940,24.2,2023-05-01 08:12:05,Knoxville,8041,0
3941,28.25,2023-05-01 08:25:22,Palos Verdes Peninsula,4722,0
3942,35.04,2023-05-02 02:54:50,Knoxville,5251,0
3943,18.93,2023-05-02 08:47:33,San Ysidro,7011,0
3944,51.77,2023-05-02 23:08:35,Knoxville,3075,0
3945,9.54,2023-05-03 03:30:38,Knoxville,3390,0
3946,127.38,2023-05-03 12:57:10,Oswego,4131,0
3947,31.62,2023-05-03 16:04:35,Knoxville,3780,0
3948,42.16,2023-05-04 02:58:01,Knoxville,4112,0
3949,36.34,2023-05-04 10:56:48,ONLINE,3722,0
3950,102.97,2023-05-06 06:16:57,Knoxville,9402,0
3951,44.02,2023-05-06 11:48:52,ONLINE,8041,0
3952,41.83,2023-05-07 07:44:12,Knoxville,5813,0
3953,44.32,2023-05-07 11:03:24,Knoxville,5651,0
3954,33.65,2023-05-07 21:02:55,Knoxville,7276,0
3955,25.31,2023-05-08 02:56:36,Knoxville,4131,0
3956,19.29,2023-05-08 11:12:38,Knoxville,3001,0
3957,57.58,2023-05-09 06:05:24,Knoxville,3596,0
3958,34.65,2023-05-09 14:55:43,Knoxville,8041,0
3959,31.24,2023-05-10 05:21:41,Knoxville,3256,0
3960,43.67,2023-05-11 07:44:01,ONLINE,3389,0
3961,44.29,2023-05-11 16:23:43,King City,7349,0
3962,40.79,2023-05-12 04:19:14,Knoxville,4722,0
3963,60.96,2023-05-12 17:28:01,Knoxville,5499,0
3964,68.52,2023-05-13 21:17:22,Knoxville,7801,0
3965,21.01,2023-05-14 02:19:11,Santa Rosa,7549,0
3966,82.83,2023-05-14 04:11:03,Knoxville,5932,0
3967,53.42,2023-05-14 11:43:44,Yreka,3008,0
3968,61.28,2023-05-15 01:55:19,Knoxville,3075,0
3969,54.34,2023-05-15 10:36:14,Knoxville,3509,0
3970,33.26,2023-05-16 05:50:59,Knoxville,5942,0
3971,77.35,2023-05-16 07:22:23,Knoxville,3771,0
3972,57.8,2023-05-16 15:34:56,Malden,3066,0
3973,37.59,2023-05-17 00:42:03,Knoxville,8111,0
3974,82.7,2023-05-18 02:50:15,Knoxville,3596,0
3975,16.23,2023-05-19 07:15:11,Knoxville,3001,0
3976,44.13,2023-05-20 10:46:42,Knoxville,6300,0
3977,27.48,2023-05-20 16:02:23,Knoxville,3509,0
3978,44.52,2023-05-20 16:30:38,ONLINE,3722,0
3979,36.47,2023-05-20 20:22:52,Knoxville,5947,0
3980,17.35,2023-05-21 18:15:40,Knoxville,8062,0
3981,31.86,2023-05-23 04:03:05,Knoxville,7210,0
3982,34.6,2023-05-23 04:20:20,Knoxville,3174,0
3983,29.0,2023-05-25 05:20:42,Knoxville,5045,0
3984,14.27,2023-05-25 13:42:20,Knoxville,3000,0
3985,31.52,2023-05-25 13:50:36,Knoxville,7349,0
3986,87.08,2023-05-25 14:42:15,Knoxville,3256,0
3987,18.89,2023-05-26 04:26:35,Knoxville,7922,0
3988,86.1,2023-05-26 06:39:45,Knoxville,4112,0
3989,80.97,2023-05-28 10:49:06,Knoxville,3640,0
3990,66.27,2023-05-28 12:06:31,Knoxville,8062,0
3991,41.31,2023-05-28 17:21:54,South Haven,5411,0
3992,41.14,2023-05-30 22:01:30,Knoxville,8011,0
3993,70.05,2023-06-01 15:03:41,Knoxville,4784,0
3994,36.48,2023-06-01 20:35:15,Knoxville,4899,0
3995,19.01,2023-06-03 02:36:48,Knoxville,6300,0
3996,24.48,2023-06-05 06:30:17,Knoxville,3009,0
3997,31.08,2023-06-05 11:22:22,Knoxville,3780,0
3998,63.25,2023-06-05 21:35:22,Knoxville,3393,0
3999,51.39,2023-06-07 21:12:11,Knoxville,5533,0
4000,18.31,2023-06-07 22:07:58,ONLINE,5942,0
4001,44.48,2023-06-08 00:17:46,ONLINE,3722,0
4002,41.61,2023-06-08 09:43:29,Knoxville,3000,0
4003,13.58,2023-06-09 06:59:02,ONLINE,3387,0
4004,22.59,2023-06-09 11:33:09,Knoxville,6300,0
4005,109.93,2023-06-10 14:33:48,Knoxville,5251,0
4006,53.99,2023-06-10 16:09:42,Knoxville,4131,0
4007,47.14,2023-06-12 07:51:29,Knoxville,5733,0
4008,92.34,2023-06-12 07:53:21,Knoxville,5722,0
4009,53.25,2023-06-12 15:38:05,Knoxville,5733,0
4010,42.35,2023-06-12 16:54:50,Sarver,4121,0
4011,68.18,2023-06-14 12:54:36,Knoxville,5932,0
4012,38.32,2023-06-16 00:39:01,Knoxville,3000,0
4013,15.02,2023-06-18 10:39:42,Knoxville,5813,0
4014,28.3,2023-06-19 07:15:02,Knoxville,5499,0
4015,61.01,2023-06-20 02:58:35,Knoxville,5499,0
4016,57.37,2023-06-20 10:15:34,Knoxville,5251,0
4017,59.0,2023-06-21 16:07:40,Knoxville,3066,0
4018,46.28,2023-06-24 04:01:14,ONLINE,5192,0
4019,38.22,2023-06-24 04:59:14,Knoxville,5621,0
4020,88.8,2023-06-24 13:55:40,Green Mountain,5211,0
4021,145.64,2023-06-25 12:25:33,Dumfries,3359,0
4022,38.84,2023-06-25 13:21:54,Knoxville,3144,0
4023,69.92,2023-06-25 19:38:56,Knoxville,4900,0
4024,22.69,2023-06-26 10:35:22,Knoxville,7349,0
4025,79.26,2023-06-26 21:10:40,Knoxville,5655,0
4026,61.34,2023-06-27 18:33:15,Knoxville,5814,0
4027,141.22,2023-06-29 14:47:32,Knoxville,3509,0
4028,71.34,2023-06-29 23:20:18,Knoxville,5813,0
4029,25.06,2023-07-01 02:06:27,Knoxville,3390,0
4030,33.01,2023-07-01 22:05:57,Knoxville,5651,0
4031,26.05,2023-07-02 04:11:28,Knoxville,4722,0
4032,39.79,2023-07-02 07:50:45,Knoxville,4131,0
4033,37.7,2023-07-04 21:17:32,Knoxville,5732,0
4034,36.33,2023-07-06 09:24:56,Knoxville,4411,0
4035,62.54,2023-07-06 15:24:00,Knoxville,7832,0
4036,39.81,2023-07-07 08:33:53,Knoxville,3008,0
4037,40.32,2023-07-07 16:21:34,Manila,8111,0
4038,92.58,2023-07-07 18:02:38,Knoxville,5300,0
4039,95.7,2023-07-08 06:27:03,Fruitland Park,4112,0
4040,39.35,2023-07-08 06:39:50,Knoxville,5193,0
4041,41.63,2023-07-11 16:40:04,Knoxville,9402,0
4042,21.28,2023-07-11 23:09:47,Knoxville,8111,0
4043,37.1,2023-07-14 07:41:59,Knoxville,5912,0
4044,41.72,2023-07-14 17:43:35,Knoxville,5732,0
4045,45.5,2023-07-15 07:10:42,Knoxville,3780,0
4046,35.32,2023-07-15 10:01:45,Knoxville,3390,0
4047,31.16,2023-07-15 11:50:44,Knoxville,8049,0
4048,88.12,2023-07-15 12:20:52,Knoxville,8049,0
4049,41.48,2023-07-15 17:57:10,Knoxville,7996,0
4050,53.08,2023-07-16 10:21:25,Knoxville,5815,0
4051,27.98,2023-07-16 18:56:10,Knoxville,5977,0
4052,57.62,2023-07-17 02:08:09,Knoxville,5193,0
4053,77.63,2023-07-19 15:56:15,Franklinville,4411,0
4054,146.47,2023-07-20 05:51:13,Knoxville,3390,0
4055,125.63,2023-07-22 08:06:06,Knoxville,8931,0
4056,42.12,2023-07-24 22:28:34,Knoxville,5912,0
4057,54.74,2023-07-25 04:45:47,Knoxville,3390,0
4058,22.09,2023-07-25 05:55:57,Salemburg,4112,0
4059,53.79,2023-07-25 06:57:28,Hartsville,5621,0
4060,27.99,2023-07-26 04:29:59,Anderson Island,7230,0
4061,42.23,2023-07-26 10:27:39,Knoxville,4121,0
4062,13.81,2023-07-26 11:09:41,Knoxville,5947,0
4063,77.27,2023-07-28 06:58:25,Knoxville,5310,0
4064,39.6,2023-07-28 12:15:00,Knoxville,5813,0
4065,25.88,2023-07-29 02:52:57,Apple Valley,3066,0
4066,63.2,2023-07-29 16:46:41,Knoxville,4214,0
4067,39.34,2023-07-29 17:10:16,Knoxville,3596,0
4068,43.06,2023-07-31 15:09:03,Knoxville,4722,0
4069,74.74,2023-07-31 22:37:55,Knoxville,3780,0
4070,59.05,2023-07-31 23:06:47,Knoxville,7393,0
4071,85.88,2023-08-01 07:40:40,Knoxville,5719,0
4072,35.44,2023-08-02 14:38:01,Knoxville,3066,0
4073,28.8,2023-08-05 03:23:24,Knoxville,5722,0
4074,31.51,2023-08-06 01:48:46,Knoxville,7801,0
4075,15.95,2023-08-07 08:11:35,Knoxville,7549,0
4076,96.52,2023-08-07 10:46:24,Knoxville,5733,0
4077,60.36,2023-08-08 13:13:00,ONLINE,3775,0
4078,40.34,2023-08-08 17:30:34,Knoxville,4784,0
4079,32.17,2023-08-08 21:11:34,Knoxville,3008,0
4080,47.15,2023-08-09 22:14:02,Knoxville,3009,0
4081,17.87,2023-08-10 09:50:07,Knoxville,5921,0
4082,19.47,2023-08-13 09:08:27,Knoxville,5941,0
4083,25.93,2023-08-15 01:19:16,Scarborough,8111,0
4084,107.57,2023-08-15 01:50:36,Long Beach,3008,0
4085,28.27,2023-08-15 03:47:40,Knoxville,3596,0
4086,102.84,2023-08-15 04:48:18,Saint Marys,4121,0
4087,47.25,2023-08-15 07:11:14,Knoxville,3009,0
4088,35.83,2023-08-15 08:32:33,Knoxville,3008,0
4089,99.79,2023-08-15 14:48:33,Knoxville,3780,0
4090,66.87,2023-08-16 07:11:16,Knoxville,5045,0
4091,28.66,2023-08-17 13:16:40,Knoxville,7276,0
4092,29.95,2023-08-17 21:58:15,Knoxville,4112,0
4093,48.73,2023-08-18 23:18:35,Knoxville,7210,0
4094,45.38,2023-08-19 03:48:50,Knoxville,3007,0
4095,63.32,2023-08-20 23:08:04,Wheeling,7538,0
4096,36.28,2023-08-22 10:09:14,Knoxville,5970,0
4097,11.37,2023-08-23 22:48:56,Knoxville,3393,0
4098,27.36,2023-08-25 08:03:23,Hickory,5192,0
4099,19.5,2023-08-25 09:28:08,Knoxville,3509,0
4100,41.0,2023-08-25 19:28:10,Knoxville,8099,0
4101,14.47,2023-08-26 01:36:59,Knoxville,4784,0
4102,31.5,2023-08-26 03:53:36,Knoxville,5211,0
4103,46.43,2023-08-27 03:53:52,Knoxville,3260,0
4104,15.22,2023-08-27 10:24:36,Knoxville,5261,0
4105,29.6,2023-08-30 18:08:42,Florence,8021,0
4106,16.87,2023-08-31 22:51:45,Knoxville,4214,0
4107,53.38,2023-09-01 14:32:14,Knoxville,5651,0
4108,47.2,2023-09-02 01:37:14,Knoxville,7393,0
4109,66.67,2023-09-02 10:05:45,Knoxville,6300,0
4110,22.14,2023-09-03 03:04:00,Knoxville,3007,0
4111,36.16,2023-09-04 03:13:46,Knoxville,5932,0
4112,28.52,2023-09-05 02:38:12,Knoxville,3066,0
4113,64.9,2023-09-05 15:14:21,ONLINE,5661,0
4114,28.73,2023-09-05 17:10:28,Federal Way,5815,0
4115,34.96,2023-09-05 18:34:02,Knoxville,3771,0
4116,49.25,2023-09-05 20:03:05,Knoxville,7801,0
4117,36.18,2023-09-06 20:47:33,Knoxville,4121,0
4118,56.14,2023-09-07 21:28:24,Knoxville,3000,0
4119,55.58,2023-09-07 21:41:09,Knoxville,5310,0
4120,26.51,2023-09-08 09:35:53,Knoxville,7996,0
4121,41.35,2023-09-08 21:40:39,Knoxville,7802,0
4122,92.44,2023-09-09 01:41:56,Knoxville,3780,0
4123,54.69,2023-09-09 06:39:59,Knoxville,3256,0
4124,27.09,2023-09-09 10:56:51,Knoxville,3132,0
4125,83.86,2023-09-10 14:34:52,Lake Forest,5651,0
4126,38.6,2023-09-10 20:35:06,Knoxville,3132,0
4127,44.93,2023-09-13 03:19:09,Knoxville,7832,0
4128,33.11,2023-09-13 04:30:07,Knoxville,7210,0
4129,76.9,2023-09-14 07:10:40,Knoxville,7538,0
4130,33.61,2023-09-14 20:41:22,Knoxville,3174,0
4131,35.23,2023-09-15 14:20:38,Knoxville,5947,0
4132,53.0,2023-09-16 02:18:23,Saint Augustine,8041,0
4133,26.55,2023-09-16 10:26:50,Knoxville,8043,0
4134,30.74,2023-09-17 19:47:06,Grover Hill,3730,0
4135,87.63,2023-09-17 20:02:02,Knoxville,4511,0
4136,26.46,2023-09-18 16:33:27,Knoxville,7549,0
4137,76.38,2023-09-19 05:04:11,Knoxville,4900,0
4138,38.24,2023-09-19 21:58:20,Knoxville,4411,0
4139,9.06,2023-09-20 07:48:15,Knoxville,3260,0
4140,70.01,2023-09-20 13:33:26,Knoxville,7531,0
4141,24.08,2023-09-20 16:36:30,Knoxville,7832,0
4142,63.75,2023-09-20 22:49:58,Knoxville,7995,0
4143,29.26,2023-09-22 05:43:42,La Fayette,4900,0
4144,16.59,2023-09-22 08:37:01,Knoxville,5815,0
4145,14.95,2023-09-22 17:55:16,Galveston,5411,0
4146,61.58,2023-09-24 02:10:03,Knoxville,7531,0
4147,43.82,2023-09-24 12:28:19,ONLINE,5310,0
4148,52.14,2023-09-25 10:27:10,Knoxville,8043,0
4149,76.01,2023-09-25 13:07:36,Knoxville,4784,0
4150,51.01,2023-09-27 15:49:55,Knoxville,4121,0
4151,34.97,2023-09-28 23:44:04,Knoxville,4722,0
4152,13.73,2023-09-29 08:54:59,Knoxville,4131,0
4153,40.62,2023-09-29 12:37:35,Knoxville,7230,0
4154,55.94,2023-09-29 21:46:05,Knoxville,3006,0
4155,105.42,2023-09-30 03:12:40,Knoxville,6300,0
4156,61.51,2023-09-30 14:34:54,Knoxville,8021,0
4157,39.85,2023-10-01 07:19:30,Knoxville,8062,0
4158,27.98,2023-10-01 08:04:57,Ridgefield,5722,0
4159,31.32,2023-10-01 14:55:15,Knoxville,5261,0
4160,81.36,2023-10-02 16:49:11,Knoxville,5812,0
4161,39.45,2023-10-02 16:51:01,Aberdeen,8062,0
4162,49.91,2023-10-04 16:37:15,Simi Valley,8062,0
4163,20.37,2023-10-04 16:47:16,Knoxville,3730,0
4164,69.03,2023-10-06 05:47:49,Knoxville,5300,0
4165,27.43,2023-10-08 01:05:31,Knoxville,5732,0
4166,54.39,2023-10-08 10:52:43,Knoxville,4784,0
4167,7.96,2023-10-09 13:32:52,Lakewood,4131,0
4168,37.87,2023-10-10 04:00:11,Knoxville,5621,0
4169,48.09,2023-10-10 15:45:04,Knoxville,3596,0
4170,19.98,2023-10-10 22:49:35,Knoxville,7922,0
4171,38.42,2023-10-11 02:29:07,Knoxville,5541,0
4172,45.53,2023-10-11 12:22:49,Skiatook,7230,0
4173,30.76,2023-10-11 13:28:41,Knoxville,8062,0
4174,56.28,2023-10-12 06:51:38,Knoxville,7393,0
4175,60.16,2023-10-12 09:46:15,ONLINE,4112,0
4176,70.89,2023-10-13 16:54:17,Knoxville,7276,0
4177,56.15,2023-10-13 20:05:53,Cary,3058,0
4178,10.49,2023-10-14 03:10:36,Campbell,5912,0
4179,16.04,2023-10-16 05:58:25,Knoxville,7549,0
4180,37.74,2023-10-16 16:29:46,Knoxville,7549,0
4181,54.7,2023-10-18 11:18:05,Knoxville,8011,0
4182,81.31,2023-10-19 14:30:56,Knoxville,5655,0
4183,55.13,2023-10-19 16:01:55,Knoxville,3132,0
4184,24.89,2023-10-19 16:24:39,Knoxville,4214,0
4185,41.01,2023-10-20 01:10:50,Knoxville,4829,0
4186,88.29,2023-10-20 23:47:26,Knoxville,5722,0
4187,18.05,2023-10-21 02:31:40,Knoxville,3387,0
4188,23.06,2023-10-21 08:16:33,Knoxville,8041,0
4189,96.57,2023-10-21 09:38:42,Knoxville,3001,0
4190,25.02,2023-10-23 20:00:55,Knoxville,3730,0
4191,27.4,2023-10-24 04:41:32,Knoxville,3509,0
4192,85.79,2023-10-25 06:18:49,Revere,7349,0
4193,60.29,2023-10-25 14:24:15,Knoxville,3132,0
4194,34.75,2023-10-25 20:20:00,Knoxville,5921,0
4195,41.85,2023-10-25 22:57:39,Laurel Springs,4900,0
4196,25.37,2023-10-27 08:57:30,Knoxville,5621,0
4197,50.82,2023-10-29 02:07:26,Knoxville,7922,0
4198,46.25,2023-10-29 23:47:31,Knoxville,3393,0
4199,24.01,2023-11-01 06:35:47,Knoxville,3007,0
4200,63.17,2023-11-02 04:37:53,Knoxville,3390,0
4201,16.08,2023-11-02 06:51:43,Knoxville,5193,0
4202,80.91,2023-11-02 10:36:25,Knoxville,7393,0
4203,39.33,2023-11-02 13:02:55,ONLINE,5651,0
4204,91.3,2023-11-04 02:48:49,Knoxville,5192,0
4205,71.44,2023-11-05 04:48:53,Knoxville,4829,0
4206,30.85,2023-11-06 00:26:03,Knoxville,3405,0
4207,42.76,2023-11-06 22:45:33,Knoxville,5094,0
4208,52.61,2023-11-07 01:04:55,Knoxville,7349,0
4209,54.06,2023-11-07 12:18:33,Knoxville,5411,0
4210,101.47,2023-11-07 17:43:50,Knoxville,7549,0
4211,50.98,2023-11-09 04:02:21,Knoxville,8099,0
4212,15.86,2023-11-10 08:15:29,Knoxville,5719,0
4213,27.96,2023-11-11 15:40:54,Knoxville,4111,0
4214,18.92,2023-11-12 01:08:53,ONLINE,3640,0
4215,106.28,2023-11-13 01:12:52,Knoxville,8062,0
4216,58.4,2023-11-14 12:33:48,Knoxville,5921,0
4217,37.76,2023-11-15 12:09:23,Knoxville,4899,0
4218,59.46,2023-11-15 13:57:29,Knoxville,5192,0
4219,31.94,2023-11-15 14:06:03,ONLINE,3389,0
4220,37.25,2023-11-16 06:13:54,Fort Myers,5661,0
4221,60.13,2023-11-16 07:40:52,Knoxville,4814,0
4222,35.15,2023-11-16 10:32:19,Knoxville,8049,0
4223,43.69,2023-11-16 16:45:21,Knoxville,4131,0
4224,78.86,2023-11-17 03:02:22,Knoxville,5732,0
4225,40.77,2023-11-17 10:56:25,Knoxville,3390,0
4226,53.57,2023-11-20 02:29:40,Knoxville,3387,0
4227,21.89,2023-11-20 14:54:04,Knoxville,5932,0
4228,22.1,2023-11-20 21:31:02,Knoxville,4111,0
4229,65.2,2023-11-21 02:29:18,Knoxville,4131,0
4230,107.42,2023-11-21 02:58:10,Knoxville,3000,0
4231,18.11,2023-11-21 04:07:51,Coal City,3132,0
4232,19.18,2023-11-22 14:16:55,Knoxville,5499,0
4233,65.05,2023-11-22 21:22:18,ONLINE,3390,0
4234,48.89,2023-11-23 09:31:54,ONLINE,3722,0
4235,75.26,2023-11-23 22:11:27,Danville,5932,0
4236,25.57,2023-11-24 09:23:16,Knoxville,3144,0
4237,56.56,2023-11-25 11:25:29,Knoxville,7276,0
4238,22.58,2023-11-26 11:19:45,Fairfield,7996,0
4239,40.06,2023-11-26 23:00:38,Lawrenceburg,8011,0
4240,115.59,2023-11-27 03:40:14,Knoxville,5733,0
4241,28.08,2023-11-30 01:32:51,Knoxville,5816,0
4242,25.08,2023-11-30 12:00:36,Knoxville,3771,0
4243,81.16,2023-11-30 13:22:10,Knoxville,7538,0
4244,42.32,2023-11-30 15:26:19,Knoxville,3007,0
4245,39.71,2023-12-03 04:56:57,Knoxville,5533,0
4246,12.46,2023-12-03 11:53:07,Gloversville,4814,0
4247,34.57,2023-12-03 15:21:35,Knoxville,4214,0
4248,35.41,2023-12-05 03:06:27,Knoxville,5251,0
4249,25.14,2023-12-05 10:54:53,Knoxville,7011,0
4250,29.87,2023-12-05 13:55:26,Knoxville,5193,0
4251,12.19,2023-12-06 05:24:22,Knoxville,5651,0
4252,38.37,2023-12-07 23:35:33,ONLINE,5192,0
4253,80.54,2023-12-08 12:55:30,Knoxville,5621,0
4254,41.02,2023-12-09 01:58:38,Knoxville,7549,0
4255,13.27,2023-12-10 12:24:42,Knoxville,4121,0
4256,31.98,2023-12-11 05:10:13,ONLINE,4900,0
4257,74.92,2023-12-11 12:14:38,Knoxville,7801,0
4258,56.92,2023-12-12 15:36:16,Knoxville,5970,0
4259,39.39,2023-12-13 04:28:20,ONLINE,5094,0
4260,46.01,2023-12-13 10:18:40,Knoxville,8049,0
4261,107.21,2023-12-13 14:38:11,Knoxville,3389,0
4262,63.64,2023-12-13 19:20:59,Knoxville,5733,0
4263,173.92,2023-12-14 16:57:49,Knoxville,5300,0
4264,49.64,2023-12-15 02:58:29,Knoxville,3174,0
4265,33.14,2023-12-16 03:59:24,Knoxville,4121,0
4266,23.81,2023-12-16 12:09:46,ONLINE,3000,0
4267,7.48,2023-12-18 01:47:33,Bulverde,4899,0
4268,50.7,2023-12-18 17:12:00,Knoxville,7230,0
4269,39.48,2023-12-20 21:08:28,Knoxville,4722,0
4270,50.67,2023-12-21 03:52:44,Knoxville,3132,0
4271,48.3,2023-12-21 08:07:50,Knoxville,5651,0
4272,32.54,2023-12-21 09:08:21,Knoxville,7802,0
4273,25.78,2023-12-21 13:28:17,Knoxville,8931,0
4274,38.73,2023-12-21 21:53:44,Dunlap,4900,0
4275,24.13,2023-12-22 08:04:18,Knoxville,4131,0
4276,17499.87,2023-12-23 09:10:44,Osceola,7349,1
4277,30.61,2023-12-25 01:23:08,Knoxville,5661,0
4278,26.73,2023-12-25 01:31:18,Knoxville,7393,0
4279,60.16,2023-12-25 20:02:32,Fairplay,5192,0
4280,42.54,2023-12-26 03:08:53,Knoxville,7549,0
4281,78.16,2023-12-26 22:30:58,ONLINE,7349,0
4282,45.82,2023-12-27 06:10:14,Knoxville,8043,0
4283,49.22,2023-12-27 10:23:18,Knoxville,5733,0
4284,116.27,2023-12-29 16:25:41,Knoxville,3009,0
4285,68.18,2023-12-31 02:38:50,Knoxville,5094,0
4286,51.13,2024-01-01 18:11:20,Knoxville,3771,0
4287,39.93,2024-01-04 08:26:28,Knoxville,7349,0
4288,46.65,2024-01-04 12:05:09,Knoxville,3389,0
4289,24.45,2024-01-05 06:57:36,Knoxville,5211,0
4290,45.78,2024-01-06 04:38:41,Haynesville,4900,0
4291,61.84,2024-01-07 15:34:32,ONLINE,8021,0
4292,29.3,2024-01-08 10:09:33,Knoxville,5094,0
4293,53.44,2024-01-09 13:24:20,ONLINE,4814,0
4294,22.11,2024-01-10 02:09:18,Knoxville,8049,0
4295,5131.14,2024-01-11 05:40:30,Saint Maries,7349,1
4296,22.67,2024-01-11 22:03:07,Knoxville,3509,0
4297,44.72,2024-01-12 12:26:36,Knoxville,7995,0
4298,99.63,2024-01-14 04:50:49,Knoxville,3174,0
4299,58.63,2024-01-14 16:20:00,Knoxville,7230,0
4300,42.45,2024-01-15 04:24:31,ONLINE,7802,0
4301,57.82,2024-01-15 04:57:12,Knoxville,5941,0
4302,71.07,2024-01-16 05:36:14,Knoxville,5661,0
4303,24.87,2024-01-16 12:41:59,ONLINE,8062,0
4304,40.82,2024-01-17 12:27:13,Knoxville,4784,0
4305,16.58,2024-01-18 05:32:41,Knoxville,5192,0
4306,36.8,2024-01-19 05:04:40,Knoxville,3405,0
4307,64.66,2024-01-20 09:55:28,Knoxville,1711,0
4308,35.59,2024-01-20 10:24:22,Knoxville,7996,0
4309,67.58,2024-01-20 13:51:05,Knoxville,7011,0
4310,23.86,2024-01-20 17:30:45,Knoxville,8062,0
4311,44.13,2024-01-21 20:27:55,Knoxville,5411,0
4312,25.65,2024-01-22 21:22:29,Knoxville,5300,0
4313,23.95,2024-01-23 17:09:42,Montreal,4722,0
4314,32.49,2024-01-23 17:48:40,Knoxville,3174,0
4315,32.09,2024-01-24 01:06:38,Knoxville,7276,0
4316,21.09,2024-01-24 11:03:14,Knoxville,3775,0
4317,48.36,2024-01-25 03:24:23,Knoxville,5621,0
4318,53.5,2024-01-25 11:24:07,Knoxville,5411,0
4319,19.01,2024-01-26 07:01:33,Knoxville,5251,0
4320,65.69,2024-01-27 04:43:03,Knoxville,4111,0
4321,54.58,2024-01-27 16:28:00,Knoxville,3389,0
4322,48.49,2024-01-28 07:12:46,Knoxville,6300,0
4323,26.92,2024-01-28 19:52:09,Knoxville,5942,0
4324,80.52,2024-01-29 10:52:00,Knoxville,5732,0
4325,26.78,2024-01-29 22:50:14,Knoxville,5814,0
4326,28.46,2024-01-29 23:24:50,Knoxville,4899,0
4327,30.96,2024-01-31 07:03:16,Knoxville,5311,0
4328,41.89,2024-01-31 13:39:03,Knoxville,3393,0
4329,45.65,2024-02-01 08:47:37,ONLINE,7538,0
4330,75.85,2024-02-03 05:26:52,Knoxville,5661,0
4331,70.47,2024-02-04 09:19:24,ONLINE,8011,0
4332,17.44,2024-02-05 06:10:35,Knoxville,3006,0
4333,46.61,2024-02-05 21:17:00,Knoxville,3260,0
4334,26.98,2024-02-06 07:15:31,Knoxville,5712,0
4335,20.93,2024-02-06 08:07:10,Knoxville,7276,0
4336,19.04,2024-02-06 14:41:22,Knoxville,5815,0
4337,72.56,2024-02-06 15:37:35,Knoxville,7349,0
4338,56.83,2024-02-07 10:26:57,Knoxville,5932,0
4339,32.48,2024-02-07 16:58:03,Knoxville,5651,0
4340,87.38,2024-02-07 19:42:31,Knoxville,5816,0
4341,24.19,2024-02-08 05:06:51,Knoxville,5045,0
4342,65.34,2024-02-08 12:25:09,Knoxville,5541,0
4343,20.25,2024-02-09 11:57:54,Knoxville,3775,0
4344,57.8,2024-02-10 13:28:50,Montgomery Village,4111,0
4345,43.5,2024-02-10 18:28:47,ONLINE,5045,0
4346,75.0,2024-02-11 20:25:29,Knoxville,4784,0
4347,41.42,2024-02-11 22:55:40,Knoxville,5251,0
4348,47.58,2024-02-11 23:53:56,Knoxville,4111,0
4349,46.18,2024-02-12 02:37:57,Knoxville,5921,0
4350,159.52,2024-02-14 10:33:36,Knoxville,5261,0
4351,82.6,2024-02-16 11:40:58,Knoxville,3007,0
4352,54.36,2024-02-16 17:06:12,Knoxville,8021,0
4353,47.22,2024-02-16 17:55:13,Knoxville,5661,0
4354,18.47,2024-02-17 13:34:23,Knoxville,3132,0
4355,39.29,2024-02-18 04:36:41,Knoxville,5947,0
4356,70.36,2024-02-18 19:30:17,Knoxville,5251,0
4357,48.12,2024-02-18 20:21:51,Knoxville,5932,0
4358,32.43,2024-02-18 22:19:19,Knoxville,5192,0
4359,35.49,2024-02-19 11:23:45,Knoxville,3640,0
4360,82.05,2024-02-20 03:20:04,Knoxville,3771,0
4361,27.1,2024-02-20 17:47:40,Knoxville,7230,0
4362,189.12,2024-02-20 19:49:37,ONLINE,5813,0
4363,99.31,2024-02-21 06:45:40,ONLINE,3260,0
4364,52.16,2024-02-21 09:52:29,Knoxville,3775,0
4365,41.9,2024-02-21 13:46:25,Knoxville,5977,0
4366,27.01,2024-02-21 15:33:43,Knoxville,3066,0
4367,28.14,2024-02-22 03:03:29,Knoxville,7922,0
4368,42.9,2024-02-23 03:44:54,Knoxville,7832,0
4369,82.84,2024-02-23 04:28:37,Knoxville,7276,0
4370,20.37,2024-02-23 11:42:46,Knoxville,3000,0
4371,59.97,2024-02-23 16:48:50,Knoxville,5211,0
4372,13.53,2024-02-24 01:32:23,Knoxville,5941,0
4373,18.6,2024-02-24 10:52:46,Knoxville,7393,0
4374,56.3,2024-02-24 11:08:37,ONLINE,3596,0
4375,16.58,2024-02-26 03:52:12,Knoxville,5045,0
4376,9.19,2024-02-26 08:16:00,Knoxville,5814,0
4377,67.08,2024-02-27 00:02:54,Knoxville,5045,0
4378,80.49,2024-02-27 05:49:59,Wolcott,3001,0
4379,34.67,2024-02-27 18:25:17,ONLINE,3504,0
4380,69.21,2024-02-27 18:37:34,Utica,4722,0
4381,26.23,2024-02-28 15:14:53,Knoxville,3780,0
4382,22.79,2024-02-29 01:22:11,Knoxville,5193,0
4383,71.91,2024-03-01 01:49:09,Knoxville,3260,0
4384,121.85,2024-03-01 10:43:52,ONLINE,3771,0
