account_id,transaction_id,date,hour_of_day,minute_of_hour,day_of_week,is_weekend,is_holiday,days_since_last_holiday,amount,amount_to_avg_ratio,amount_percentile,transaction_type,transaction_duration,is_recurring,new_payee_flag,avg_unique_merchants_7d,rolling_mean_3mo_amount,rolling_std_3mo_amount,time_since_last_tx_secs,tx_count_last_1h,tx_count_last_7d,tx_sum_last_24h,location,is_new_device,device_age_days,login_attempt_count,age,account_balance,channel,customer_occupation,ip_address,is_anomaly,anomaly_confidence
AC00393,TX001479,2023-09-25 16:23:23,16,23,0,False,False,21,373.52,1.0,0.875,Debit,235,False,True,0.1428571428571428,0.0,0.0,4231561,0,0,0.0,Colorado Springs,True,192,1,35,6430.41,ATM,Engineer,219.31.152.129,False,0.21929474411632435
AC00393,TX001859,2023-10-31 16:46:18,16,46,1,False,False,22,134.92,1.0,0.375,Debit,101,False,True,0.1428571428571428,0.0,0.0,3111775,0,0,0.0,Los Angeles,True,207,1,19,1081.97,Online,Student,125.225.212.244,False,0.09219983772795952
AC00394,TX000239,2023-01-17 16:03:41,16,3,1,False,False,1,33.06,1.0,0.1428571428571428,Credit,170,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Fort Worth,True,0,1,53,1540.87,Online,Retired,63.67.150.226,False,0.26017716013327413
AC00394,TX001874,2023-02-06 17:21:37,17,21,0,False,False,21,36.74,1.0,0.2857142857142857,Debit,133,False,True,0.1428571428571428,0.0,0.0,1732676,0,0,0.0,Tucson,True,0,1,33,6217.58,Branch,Doctor,187.52.200.18,False,0.10862085775207748
AC00394,TX001028,2023-02-27 16:47:50,16,47,0,False,False,7,451.15,1.0,0.8571428571428571,Debit,175,False,False,0.1428571428571428,0.0,0.0,1812373,0,0,0.0,Colorado Springs,True,0,1,46,1356.47,ATM,Engineer,201.114.165.141,True,0.5202594579785524
AC00394,TX001665,2023-03-03 16:57:11,16,57,4,False,False,11,270.36,1.0,0.7142857142857143,Debit,37,False,True,0.2857142857142857,0.0,0.0,346161,0,0,0.0,Oklahoma City,True,0,1,25,1783.04,ATM,Student,89.6.100.149,False,0.292873289927348
AC00394,TX000732,2023-05-15 18:15:33,18,15,0,False,False,84,230.32,1.0,0.5714285714285714,Debit,56,False,True,0.1428571428571428,0.0,0.0,6311902,0,0,0.0,Las Vegas,True,0,1,35,791.46,Branch,Engineer,49.174.157.140,False,0.3311221930344463
AC00394,TX002101,2023-09-22 18:02:42,18,2,4,False,False,18,139.52,1.0,0.4285714285714285,Debit,31,False,True,0.1428571428571428,0.0,0.0,11231229,0,0,0.0,Portland,True,232,1,23,1570.22,Branch,Student,216.79.134.201,False,0.26993734646302425
AC00394,TX002141,2023-11-23 17:42:11,17,42,3,False,True,13,519.62,1.0,1.0,Credit,40,False,True,0.1428571428571428,0.0,0.0,5355569,0,0,0.0,Washington,True,262,1,71,4159.33,Online,Retired,51.250.46.149,False,0.4918525534766845
AC00395,TX000730,2023-05-30 16:15:10,16,15,1,False,False,1,371.47,1.0,0.6666666666666666,Credit,58,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Milwaukee,True,105,1,24,1187.04,Branch,Student,32.71.250.58,False,0.21668373882343928
AC00395,TX000955,2023-07-10 17:29:39,17,29,0,False,False,6,391.66,1.0,1.0,Debit,103,False,True,0.1428571428571428,0.0,0.0,3546869,0,0,0.0,Fresno,True,63,1,50,2406.31,Branch,Engineer,119.163.214.161,False,0.19614344100985906
AC00395,TX000070,2023-11-13 16:42:28,16,42,0,False,False,3,189.12,1.0,0.3333333333333333,Credit,103,False,True,0.1428571428571428,0.0,0.0,10883569,0,0,0.0,Indianapolis,True,301,1,32,977.01,Branch,Engineer,125.89.163.224,False,0.3114745104653191
AC00396,TX002346,2023-01-10 16:41:42,16,41,1,False,False,8,76.21,1.0,0.125,Debit,69,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Los Angeles,True,0,1,22,664.93,Branch,Student,40.198.240.246,False,0.163471152607526
AC00396,TX001870,2023-04-05 16:08:13,16,8,2,False,False,44,145.77,1.0,0.375,Debit,237,False,True,0.1428571428571428,0.0,0.0,7341991,0,0,0.0,Memphis,True,55,1,68,5294.98,ATM,Retired,158.129.49.240,False,0.13327429202048113
AC00396,TX000113,2023-04-20 18:26:50,18,26,3,False,False,59,254.37,1.0,0.625,Credit,174,False,True,0.1428571428571428,0.0,0.0,1304317,0,0,0.0,Dallas,True,0,1,51,8849.26,Online,Engineer,143.212.47.226,False,0.30352373827560175
AC00396,TX001304,2023-07-05 17:21:56,17,21,2,False,False,1,91.84,1.0,0.25,Credit,80,False,True,0.1428571428571428,0.0,0.0,6562506,0,0,0.0,Mesa,True,85,1,67,1712.41,Branch,Retired,28.120.130.118,False,0.2846691371654271
AC00396,TX002271,2023-07-10 16:04:39,16,4,0,False,False,6,789.8,1.0,0.875,Debit,94,False,True,0.2857142857142857,0.0,0.0,427363,0,0,0.0,Jacksonville,True,62,1,40,13948.09,ATM,Doctor,63.82.133.139,False,0.31696313724168756
AC00396,TX000191,2023-07-10 17:49:18,17,49,0,False,False,6,1422.55,1.0,1.0,Debit,165,False,True,0.4285714285714285,0.0,0.0,6279,0,0,0.0,Washington,True,88,1,79,5674.32,Branch,Retired,188.124.181.12,True,0.6341007691959816
AC00396,TX001831,2023-10-23 16:47:56,16,47,0,False,False,14,198.92,1.0,0.5,Debit,100,False,True,0.1428571428571428,0.0,0.0,9068318,0,0,0.0,Milwaukee,True,266,1,36,2854.66,Online,Engineer,4.101.189.38,False,0.19848597443163085
AC00396,TX001469,2023-11-02 16:05:49,16,5,3,False,False,24,307.24,1.0,0.75,Debit,136,False,True,0.1428571428571428,0.0,0.0,861473,0,0,0.0,San Jose,True,215,2,19,1670.72,ATM,Student,17.87.7.140,False,0.22825458724241912
AC00397,TX000861,2023-01-20 16:23:48,16,23,4,False,False,4,233.44,1.0,0.7142857142857143,Debit,297,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Chicago,True,0,1,20,1691.88,Online,Student,37.213.85.222,False,0.2648077960910717
AC00397,TX001815,2023-02-13 16:21:46,16,21,0,False,False,28,18.3,1.0,0.1428571428571428,Debit,155,False,True,0.1428571428571428,0.0,0.0,2073478,0,0,0.0,Mesa,True,38,1,48,3733.52,Online,Engineer,168.55.35.243,False,0.1335383109944428
AC00397,TX001486,2023-02-20 16:28:39,16,28,0,False,True,35,71.9,1.0,0.2857142857142857,Debit,51,False,True,0.1428571428571428,0.0,0.0,605213,0,0,0.0,Los Angeles,True,0,1,29,10619.35,Branch,Doctor,136.172.149.77,False,0.30109164125636234
AC00397,TX000108,2023-03-06 16:47:02,16,47,0,False,False,14,756.59,1.0,1.0,Debit,17,False,True,0.1428571428571428,0.0,0.0,1210703,0,0,0.0,Sacramento,True,34,1,27,420.65,Branch,Student,174.61.77.54,False,0.18506076864483106
AC00397,TX000835,2023-04-20 17:52:46,17,52,3,False,False,59,193.82,1.0,0.5714285714285714,Debit,176,False,True,0.1428571428571428,0.0,0.0,3891944,0,0,0.0,Kansas City,True,56,1,37,3886.77,Branch,Engineer,16.128.130.153,False,0.18327891684434242
AC00397,TX000361,2023-07-17 16:57:14,16,57,0,False,False,13,466.85,1.0,0.8571428571428571,Debit,165,False,True,0.1428571428571428,0.0,0.0,7599868,0,0,0.0,Austin,True,101,1,56,5422.53,Branch,Retired,136.104.90.223,False,0.19922479893072625
AC00397,TX000145,2023-09-25 16:54:22,16,54,0,False,False,21,113.02,1.0,0.4285714285714285,Credit,166,False,True,0.1428571428571428,0.0,0.0,6047828,0,0,0.0,Jacksonville,True,202,1,69,6077.96,Branch,Retired,33.212.169.157,False,0.2467777288786153
AC00398,TX001454,2023-05-09 16:40:52,16,40,1,False,False,78,142.78,1.0,0.1428571428571428,Debit,150,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,San Diego,True,71,1,68,11705.88,Branch,Doctor,80.75.92.66,False,0.23372193172205966
AC00398,TX001783,2023-06-06 17:56:44,17,56,1,False,False,8,418.02,1.0,0.7142857142857143,Debit,110,False,True,0.1428571428571428,0.0,0.0,2423752,0,0,0.0,Los Angeles,True,0,1,46,11011.86,ATM,Doctor,57.141.198.111,False,0.15909436695091997
AC00398,TX001768,2023-08-07 16:02:07,16,2,0,False,False,34,473.2,1.0,0.8571428571428571,Debit,173,False,True,0.1428571428571428,0.0,0.0,5349923,0,0,0.0,Houston,True,188,1,34,248.52,Online,Doctor,120.170.93.69,False,0.21484777647305048
AC00398,TX000605,2023-09-04 17:46:20,17,46,0,False,True,62,175.07,1.0,0.2857142857142857,Debit,169,False,True,0.1428571428571428,0.0,0.0,2425453,0,0,0.0,Colorado Springs,True,241,1,26,1040.25,Branch,Student,147.125.143.41,False,0.3353209974614048
AC00398,TX001275,2023-10-12 16:29:49,16,29,3,False,False,3,1159.39,1.0,1.0,Debit,150,False,False,0.1428571428571428,0.0,0.0,3278609,0,0,0.0,Oklahoma City,True,265,1,41,6499.53,Online,Doctor,173.135.78.201,True,0.5795977984503199
AC00398,TX001219,2023-11-01 16:09:05,16,9,2,False,False,23,285.26,1.0,0.5714285714285714,Debit,93,False,True,0.1428571428571428,0.0,0.0,1726756,0,0,0.0,Atlanta,True,235,1,28,167.72,ATM,Student,64.57.44.102,False,0.1520870562586927
AC00398,TX000472,2023-11-27 18:26:02,18,26,0,False,False,4,206.46,1.0,0.4285714285714285,Debit,279,False,True,0.1428571428571428,0.0,0.0,2254617,0,0,0.0,Virginia Beach,True,41,1,65,3984.38,ATM,Retired,110.150.1.201,False,0.19599775366825428
AC00399,TX002175,2023-01-04 17:00:58,17,0,2,False,False,2,16.52,1.0,0.2,Credit,135,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Boston,True,0,1,25,835.53,Online,Student,165.35.58.173,False,0.3156119815892608
AC00399,TX000783,2023-05-01 17:21:46,17,21,0,False,False,70,300.61,1.0,0.8,Debit,51,False,True,0.1428571428571428,0.0,0.0,10110048,0,0,0.0,El Paso,True,0,1,44,7895.54,Online,Doctor,165.35.58.173,False,0.20285680392159786
AC00399,TX000870,2023-06-13 16:06:05,16,6,1,False,False,15,267.55,1.0,0.6,Debit,40,False,True,0.1428571428571428,0.0,0.0,3710659,0,0,0.0,Charlotte,True,0,1,46,4330.04,Online,Engineer,170.99.15.217,False,0.07963743436774434
AC00399,TX001677,2023-07-10 16:41:50,16,41,0,False,False,6,556.04,1.0,1.0,Debit,27,False,True,0.1428571428571428,0.0,0.0,2334945,0,0,0.0,Denver,True,0,1,72,5200.04,ATM,Retired,43.98.242.106,False,0.1521994445004411
AC00399,TX002259,2023-10-24 17:28:18,17,28,1,False,False,15,65.01,1.0,0.4,Credit,67,False,True,0.1428571428571428,0.0,0.0,9161188,0,0,0.0,Austin,True,252,1,29,10235.19,Online,Doctor,93.115.61.201,False,0.26232721480334065
AC00400,TX000414,2023-02-24 17:00:26,17,0,4,False,False,4,135.03,1.0,0.6,Debit,180,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,San Francisco,True,38,1,23,1278.0,ATM,Student,74.58.165.67,False,0.22271397046513347
AC00400,TX000486,2023-06-08 16:43:06,16,43,3,False,False,10,188.99,1.0,0.8,Debit,92,False,True,0.1428571428571428,0.0,0.0,8984560,0,0,0.0,Oklahoma City,True,0,1,58,7315.34,Branch,Engineer,200.136.146.93,False,0.14645027539106809
AC00400,TX000244,2023-07-31 16:13:12,16,13,0,False,False,27,78.33,1.0,0.4,Credit,189,False,True,0.1428571428571428,0.0,0.0,4577406,0,0,0.0,Memphis,True,201,1,56,7255.33,Online,Engineer,85.240.254.83,False,0.16108776952471224
AC00400,TX001504,2023-12-04 18:06:30,18,6,0,False,False,11,64.58,1.0,0.2,Debit,173,False,True,0.1428571428571428,0.0,0.0,10893198,0,0,0.0,El Paso,True,336,1,55,6292.29,Branch,Retired,21.190.11.223,False,0.36630295671510055
AC00400,TX002244,2023-12-13 16:41:13,16,41,2,False,False,20,347.63,1.0,1.0,Credit,272,False,True,0.1428571428571428,0.0,0.0,772483,0,0,0.0,Chicago,True,142,1,25,1400.04,Online,Student,166.79.195.157,False,0.26502407872851547
AC00401,TX000981,2023-05-10 17:41:59,17,41,2,False,False,79,102.67,1.0,0.3333333333333333,Debit,119,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Albuquerque,True,127,1,79,4656.94,Branch,Retired,215.97.143.157,False,0.24229952772078478
AC00401,TX001803,2023-08-11 16:02:33,16,2,4,False,False,38,223.76,1.0,0.5,Credit,110,False,True,0.1428571428571428,0.0,0.0,8029234,0,0,0.0,Boston,True,168,1,74,4102.23,Branch,Retired,1.98.25.114,False,0.4103996536664214
AC00401,TX000046,2023-10-04 17:49:29,17,49,2,False,False,30,435.27,1.0,0.8333333333333334,Debit,90,False,True,0.1428571428571428,0.0,0.0,4672016,0,0,0.0,Chicago,True,14,1,74,4673.28,Branch,Retired,197.162.55.147,False,0.18430358934996657
AC00401,TX000407,2023-10-10 17:07:27,17,7,1,False,False,1,364.42,1.0,0.6666666666666666,Debit,146,False,True,0.2857142857142857,0.0,0.0,515878,0,0,0.0,Colorado Springs,True,190,1,51,8119.73,ATM,Engineer,120.32.147.210,False,0.28886280215197996
AC00401,TX000231,2023-11-02 16:36:37,16,36,3,False,False,24,523.74,1.0,1.0,Debit,159,False,True,0.1428571428571428,0.0,0.0,1985350,0,0,0.0,Oklahoma City,True,146,1,43,13498.55,ATM,Doctor,216.151.64.40,False,0.25911923276107746
AC00401,TX001183,2023-11-13 16:30:21,16,30,0,False,False,3,11.67,1.0,0.1666666666666666,Debit,105,False,False,0.1428571428571428,0.0,0.0,950024,0,0,0.0,Fort Worth,True,223,1,76,7458.63,Branch,Retired,43.98.242.106,False,0.4843821650086537
AC00402,TX000558,2023-07-05 17:49:26,17,49,2,False,False,1,770.65,1.0,1.0,Debit,137,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Jacksonville,True,15,1,31,7198.8,Online,Doctor,161.161.26.115,False,0.1589049931258154
AC00402,TX000918,2023-07-06 16:04:39,16,4,3,False,False,2,330.61,1.0,0.75,Credit,113,False,True,0.2857142857142857,0.0,0.0,80113,0,0,0.0,Nashville,True,0,1,64,2525.25,Branch,Retired,186.54.68.246,False,0.33220348541443834
AC00402,TX002144,2023-08-07 17:48:31,17,48,0,False,False,34,75.77,1.0,0.25,Debit,148,False,True,0.1428571428571428,0.0,0.0,2771032,0,0,0.0,Charlotte,True,166,1,51,8361.7,Branch,Engineer,218.83.2.94,False,0.14418805420563058
AC00402,TX001832,2023-10-26 16:52:14,16,52,3,False,False,17,137.81,1.0,0.5,Debit,44,False,True,0.1428571428571428,0.0,0.0,6908623,0,0,0.0,Detroit,True,108,1,58,2631.47,Branch,Engineer,145.76.10.8,False,0.1557696899277984
AC00403,TX001639,2023-03-20 17:17:27,17,17,0,False,False,28,128.4,1.0,0.625,Debit,31,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Tucson,True,56,1,69,2610.64,ATM,Retired,48.31.196.24,False,0.12660975440654995
AC00403,TX000277,2023-04-24 18:33:29,18,33,0,False,False,63,167.14,1.0,0.875,Debit,20,False,True,0.1428571428571428,0.0,0.0,3028562,0,0,0.0,Denver,True,0,1,76,3877.73,Online,Retired,125.89.163.224,False,0.292994563754283
AC00403,TX000628,2023-05-29 17:53:03,17,53,0,False,True,98,22.81,1.0,0.25,Debit,75,False,True,0.1428571428571428,0.0,0.0,3021574,0,0,0.0,New York,True,0,1,62,3634.76,Online,Retired,81.102.230.41,True,0.5226808716317818
AC00403,TX001087,2023-07-24 17:30:24,17,30,0,False,False,20,79.43,1.0,0.5,Debit,72,False,True,0.1428571428571428,0.0,0.0,4837041,0,0,0.0,Dallas,True,188,1,74,6579.37,ATM,Retired,143.212.47.226,False,0.1748750795618225
AC00403,TX001342,2023-08-07 16:38:52,16,38,0,False,False,34,395.27,1.0,1.0,Credit,167,False,True,0.1428571428571428,0.0,0.0,1206508,0,0,0.0,Miami,True,98,1,18,1764.08,Online,Student,150.83.4.238,False,0.21981604199369523
AC00403,TX000141,2023-10-23 18:38:15,18,38,0,False,False,14,6.0,1.0,0.125,Debit,246,False,True,0.1428571428571428,0.0,0.0,6659963,0,0,0.0,Chicago,True,54,1,30,5442.76,Online,Doctor,18.72.115.111,False,0.35519751105612324
AC00403,TX000860,2023-11-06 16:19:31,16,19,0,False,False,28,154.24,1.0,0.75,Debit,82,False,False,0.1428571428571428,0.0,0.0,1201276,0,0,0.0,Mesa,True,275,1,61,6109.55,ATM,Retired,219.98.242.240,False,0.42486591255584955
AC00403,TX001318,2023-12-25 16:30:45,16,30,0,False,True,32,27.28,1.0,0.375,Debit,96,False,True,0.1428571428571428,0.0,0.0,4234274,0,0,0.0,Atlanta,True,314,1,29,10668.24,ATM,Doctor,193.108.17.115,False,0.41772161077008013
AC00404,TX000897,2023-04-03 16:25:35,16,25,0,False,False,42,79.76,1.0,0.75,Debit,115,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Kansas City,True,65,1,68,10278.75,Online,Doctor,221.169.49.152,False,0.16682370760219697
AC00404,TX002210,2023-04-25 16:41:32,16,41,1,False,False,64,127.78,1.0,1.0,Debit,170,False,True,0.1428571428571428,0.0,0.0,1901757,0,0,0.0,Miami,True,0,1,20,1046.66,ATM,Student,112.196.12.19,False,0.15389956727706003
AC00404,TX001197,2023-10-30 16:01:43,16,1,0,False,False,21,63.98,1.0,0.25,Debit,258,False,True,0.1428571428571428,0.0,0.0,16240811,0,0,0.0,Baltimore,True,193,1,54,7954.12,Online,Doctor,182.225.2.156,False,0.28208129796977244
AC00404,TX000037,2023-11-21 16:58:44,16,58,1,False,False,11,78.13,1.0,0.5,Debit,145,False,True,0.1428571428571428,0.0,0.0,1904221,0,0,0.0,Milwaukee,True,265,1,26,900.61,Branch,Student,33.28.138.82,False,0.1626327144908463
AC00405,TX001604,2023-01-11 18:07:25,18,7,2,False,False,9,109.43,1.0,0.1666666666666666,Debit,140,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Denver,True,0,1,70,1983.65,ATM,Retired,33.212.169.157,False,0.26422239596157604
AC00405,TX001414,2023-01-16 18:02:19,18,2,0,False,True,14,362.68,1.0,0.6666666666666666,Credit,137,False,True,0.2857142857142857,0.0,0.0,431694,0,0,0.0,Miami,True,0,1,63,2040.77,ATM,Retired,172.111.76.65,True,0.6902820434339253
AC00405,TX000040,2023-01-24 17:17:20,17,17,1,False,False,8,335.63,1.0,0.5,Debit,216,False,True,0.1428571428571428,0.0,0.0,688501,0,0,0.0,Oklahoma City,True,0,1,55,1019.39,Online,Retired,49.20.211.229,False,0.15948337006876073
AC00405,TX001756,2023-08-14 18:08:27,18,8,0,False,False,41,247.93,1.0,0.3333333333333333,Debit,79,False,True,0.1428571428571428,0.0,0.0,17455867,0,0,0.0,Indianapolis,True,182,1,37,9801.48,Branch,Engineer,3.102.127.165,False,0.3884657575793528
AC00405,TX001371,2023-10-16 17:08:36,17,8,0,False,False,7,512.95,1.0,0.8333333333333334,Debit,143,False,True,0.1428571428571428,0.0,0.0,5439609,0,0,0.0,Columbus,True,263,1,57,9584.52,Branch,Engineer,6.234.101.35,False,0.2158232988316934
AC00405,TX000139,2023-11-22 16:07:19,16,7,2,False,False,12,997.43,1.0,1.0,Debit,118,False,True,0.1428571428571428,0.0,0.0,3193123,0,0,0.0,Seattle,True,281,1,69,6810.05,Online,Doctor,100.4.40.132,False,0.27468784311885425
AC00406,TX000081,2023-06-19 18:22:10,18,22,0,False,True,21,183.71,1.0,1.0,Debit,102,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Denver,True,119,1,38,552.52,ATM,Engineer,86.103.2.29,False,0.3490015606947468
AC00407,TX001974,2023-01-02 16:51:47,16,51,0,False,True,7,584.41,1.0,0.7142857142857143,Debit,41,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Las Vegas,True,0,1,23,4475.22,ATM,Student,124.180.225.109,False,0.3550889838016836
AC00407,TX000450,2023-01-06 17:30:07,17,30,4,False,False,4,689.29,1.0,0.8571428571428571,Debit,100,False,True,0.2857142857142857,0.0,0.0,347900,0,0,0.0,El Paso,True,0,1,22,168.84,ATM,Student,166.41.54.117,False,0.2715318144853345
AC00407,TX001049,2023-01-16 16:50:13,16,50,0,False,True,14,122.45,1.0,0.2857142857142857,Debit,98,False,True,0.1428571428571428,0.0,0.0,861606,0,0,0.0,New York,True,0,1,46,7255.49,Branch,Doctor,119.43.28.203,False,0.2402459171292402
AC00407,TX001535,2023-04-24 16:47:17,16,47,0,False,False,63,872.72,1.0,1.0,Debit,288,False,True,0.1428571428571428,0.0,0.0,8467024,0,0,0.0,Washington,True,47,1,22,503.01,Online,Student,216.79.134.201,False,0.3436556725122842
AC00407,TX002441,2023-07-20 18:13:07,18,13,3,False,False,16,219.44,1.0,0.5714285714285714,Debit,23,False,True,0.1428571428571428,0.0,0.0,7521950,0,0,0.0,Washington,True,199,1,42,4207.27,Online,Engineer,60.89.202.192,False,0.2008067561837575
AC00407,TX002499,2023-10-04 18:25:44,18,25,2,False,False,30,43.1,1.0,0.1428571428571428,Debit,102,False,True,0.1428571428571428,0.0,0.0,6567157,0,0,0.0,Denver,True,99,1,25,6944.9,Branch,Student,65.124.242.67,False,0.19376306420722159
AC00407,TX000540,2023-12-29 16:38:21,16,38,4,False,False,4,186.69,1.0,0.4285714285714285,Debit,54,False,True,0.1428571428571428,0.0,0.0,7423957,0,0,0.0,New York,True,357,1,30,8602.22,Branch,Engineer,162.151.179.167,False,0.2618694560547082
AC00408,TX002297,2023-04-17 16:12:22,16,12,0,False,False,56,308.23,1.0,1.0,Debit,23,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Las Vegas,True,0,1,60,4150.63,ATM,Retired,198.73.211.114,False,0.1823007871433341
AC00408,TX001740,2023-06-15 16:41:00,16,41,3,False,False,17,248.15,1.0,0.5,Debit,202,False,True,0.1428571428571428,0.0,0.0,5099318,0,0,0.0,Milwaukee,True,65,1,75,2649.23,ATM,Retired,201.113.165.203,False,0.22370548581107186
AC00409,TX001994,2023-04-25 18:47:16,18,47,1,False,False,64,568.68,1.0,1.0,Debit,101,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Houston,True,0,1,72,2940.04,ATM,Retired,189.248.139.91,False,0.26676000217265794
AC00409,TX001283,2023-07-12 16:58:17,16,58,2,False,False,8,76.02,1.0,0.2,Credit,189,False,True,0.1428571428571428,0.0,0.0,6732661,0,0,0.0,Albuquerque,True,0,1,34,14765.41,Online,Doctor,181.223.246.123,False,0.3653285700161027
AC00409,TX001608,2023-10-24 16:12:19,16,12,1,False,False,15,122.81,1.0,0.4,Debit,12,False,True,0.1428571428571428,0.0,0.0,8982842,0,0,0.0,San Jose,True,259,1,52,8450.84,Branch,Doctor,136.162.111.135,False,0.2094314775409951
AC00409,TX001948,2023-11-29 16:27:38,16,27,2,False,False,6,354.96,1.0,0.8,Debit,96,False,True,0.1428571428571428,0.0,0.0,3111319,0,0,0.0,Fort Worth,True,296,1,69,6712.94,Online,Doctor,5.50.152.168,False,0.1633962049576034
AC00409,TX001353,2023-12-28 16:34:52,16,34,3,False,False,3,192.23,1.0,0.6,Debit,39,False,True,0.1428571428571428,0.0,0.0,2506034,0,0,0.0,Albuquerque,True,44,3,54,2610.67,Online,Engineer,167.164.55.0,False,0.30002764967747714
AC00410,TX001171,2023-02-21 16:52:16,16,52,1,False,False,1,124.98,1.0,0.2,Debit,78,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Washington,True,0,1,24,642.0,ATM,Student,40.192.99.27,False,0.17987560501817318
AC00410,TX001399,2023-03-08 17:42:36,17,42,2,False,False,16,282.65,1.0,0.6,Debit,161,False,True,0.1428571428571428,0.0,0.0,1299020,0,0,0.0,Fort Worth,True,65,1,35,13801.15,ATM,Doctor,135.73.131.111,False,0.05232723956288327
AC00410,TX001284,2023-07-07 17:40:58,17,40,4,False,False,3,170.19,1.0,0.4,Credit,156,False,True,0.1428571428571428,0.0,0.0,10454302,0,0,0.0,Los Angeles,True,179,5,27,745.87,Branch,Student,110.150.1.201,False,0.49309648045769355
AC00410,TX001600,2023-07-18 17:22:49,17,22,1,False,False,14,704.69,1.0,1.0,Debit,150,False,True,0.1428571428571428,0.0,0.0,949311,0,0,0.0,Las Vegas,True,181,1,51,3267.84,Online,Retired,50.202.8.53,False,0.16471020783573223
AC00410,TX000379,2023-11-23 18:00:00,18,0,3,False,True,13,295.5,1.0,0.8,Debit,36,False,True,0.1428571428571428,0.0,0.0,11061431,0,0,0.0,Mesa,True,318,1,59,6280.66,ATM,Retired,137.135.250.168,True,0.5262995715888137
AC00411,TX000803,2023-05-11 16:36:38,16,36,3,False,False,80,362.27,1.0,0.8333333333333334,Debit,47,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Jacksonville,True,37,1,80,6003.59,ATM,Retired,69.160.14.157,False,0.2252187164173212
AC00411,TX001205,2023-05-29 16:17:37,16,17,0,False,True,98,359.42,1.0,0.6666666666666666,Debit,30,False,True,0.1428571428571428,0.0,0.0,1554059,0,0,0.0,Baltimore,True,23,1,55,1765.45,Branch,Doctor,23.163.145.195,False,0.39776586189482815
AC00411,TX000396,2023-05-31 16:25:19,16,25,2,False,False,2,826.23,1.0,1.0,Debit,209,False,True,0.2857142857142857,0.0,0.0,173262,0,0,0.0,Colorado Springs,True,0,1,29,7580.59,ATM,Doctor,153.178.166.93,False,0.3396363642939348
AC00411,TX001597,2023-09-05 16:43:36,16,43,1,False,False,1,11.86,1.0,0.1666666666666666,Debit,129,False,True,0.1428571428571428,0.0,0.0,8381897,0,0,0.0,Sacramento,True,203,1,31,6782.61,Branch,Engineer,148.112.151.27,False,0.17102922478381072
AC00411,TX000005,2023-10-16 17:51:24,17,51,0,False,False,7,13.45,1.0,0.3333333333333333,Credit,198,False,True,0.1428571428571428,0.0,0.0,3546468,0,0,0.0,Atlanta,True,101,1,26,7429.4,Online,Student,65.164.3.100,False,0.2576840110391783
AC00411,TX001702,2023-12-28 16:27:12,16,27,3,False,False,3,111.55,1.0,0.5,Debit,101,False,True,0.1428571428571428,0.0,0.0,6302148,0,0,0.0,Denver,True,310,1,46,12221.17,ATM,Doctor,81.156.221.124,False,0.14827754731515555
AC00412,TX000852,2023-03-13 16:59:33,16,59,0,False,False,21,227.5,1.0,0.5,Debit,277,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Sacramento,True,0,1,34,11505.35,Online,Doctor,134.140.85.231,False,0.19182646376717713
AC00412,TX002468,2023-05-02 16:01:04,16,1,1,False,False,71,69.8,1.0,0.25,Credit,138,False,True,0.1428571428571428,0.0,0.0,4316491,0,0,0.0,New York,True,119,1,27,136.77,Branch,Student,125.225.212.244,False,0.2740441765771878
AC00412,TX001389,2023-08-07 17:17:34,17,17,0,False,False,34,407.65,1.0,0.75,Debit,263,False,True,0.1428571428571428,0.0,0.0,8385390,0,0,0.0,Denver,True,2,1,25,273.78,ATM,Student,8.136.178.116,False,0.17093269804467412
AC00412,TX001152,2023-10-30 17:48:09,17,48,0,False,False,21,438.59,1.0,1.0,Debit,103,False,True,0.1428571428571428,0.0,0.0,7259435,0,0,0.0,San Jose,True,216,1,37,8994.39,Online,Engineer,193.217.248.188,False,0.1304047980090623
AC00413,TX000565,2023-01-27 16:35:40,16,35,4,False,False,11,365.7,1.0,0.75,Debit,115,False,True,0.1428571428571428,0.0,0.0,0,0,0,0.0,Houston,True,0,2,21,368.78,Branch,Student,81.248.235.147,False,0.1961589078947489
